IOWA,"1,624,615","416,658","333,890","251,552","258,558","776,479","848,136",0,0,0,0,0,0,"20,564","12,920",0,0,"59,278","102,820",0,0,0,0,0,0,"1,362,965","40,380",0,"15,531",0,0,0,0,0,0,"77,357","120,495",0,"82,690",0,"261,650","1,614,600","88,268","2,675","25,550","6,901",0,0,0,"21,097","10,554",0,0,0,466,33,"9,516",91,0,0,0,0,0,"737,306",0,0,"39,045",0,"44,061",0,0,0,0,0,"6,885","4,216,027","15,650,514","19,866,541","24,752,700",28,186,"15,227","13,472","5,994",612,208,26,"35,753","4,886,159","2,755,290","1,518,605","50,610,591","275,014,247","166,895","4,022,588","136,103,473","98,567","4,624,773","124,715,103","29,371,884","567,430","2,130,869","31,154,205","185,351","1,584",80,"141,177",134,364,"2,298","95,163","58,519","23,488","3,334","2,063",122,"2,423","16,211",10,46,"3,599","2,897","1,283",299,271,16,"8,421",326,"2,066","76,337","42,150",860,2,N/A,N/A,N/A,N/A,"70,000","42,000","112,000","297,254","101,416,909","827,285","4,280,091","5,154,229","55,475",0,0,N/A,"33,987,886","25,382","1,431","1,559","9,725,962","48,704,311","71,046",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"6,921"
KANSAS,"996,096","265,714","223,338","153,374","162,655","459,429","536,667",N/A,N/A,N/A,N/A,N/A,N/A,"602,288","32,978",N/A,"55,972","77,096","106,992",N/A,N/A,N/A,N/A,N/A,N/A,"886,010",N/A,N/A,N/A,N/A,N/A,N/A,"15,649",N/A,N/A,"59,236","93,396",N/A,"42,779",N/A,"110,086","952,155","28,034","1,821","16,260",N/A,N/A,N/A,N/A,"12,536",N/A,N/A,N/A,N/A,815,19,"43,107",11,N/A,N/A,N/A,N/A,N/A,"233,066",N/A,"2,668","12,565",N/A,"14,993",N/A,N/A,N/A,N/A,"8,032","3,788","2,051,413","8,688,153","10,739,566","21,417,468",21,112,"9,827","4,924","2,699",467,155,8,"18,213","10,677,902","991,187","413,181","8,180,385","105,729,325","24,421","300,273","52,240,361","61,713","2,687,142","60,907,149","15,652,848","235,179","9,686,715","17,324,141","138,561",679,47,"115,910",155,235,"1,169","93,823","31,078","9,539","1,658",997,62,981,"6,184",4,33,"2,158","1,207",656,210,163,7,"4,438",210,"1,024","81,838","24,947",178,1,"19,055","1,004,100","734,245","166,500","26,000",0,"26,000","108,432","52,459,640","883,139","2,060,878","1,470,804","81,700",3,6,112,"11,192,315","11,139",392,531,"3,995,010","21,453,141","30,844",2,"450,000",630,570,60,0,0,"2,803"
KENTUCKY,"1,648,690","376,221","313,136","270,003","276,452","816,100","832,590",N/A,N/A,N/A,N/A,N/A,N/A,"5,417",N/A,N/A,N/A,"18,445","5,675",N/A,N/A,N/A,N/A,N/A,N/A,"1,589,173",N/A,N/A,"36,515",N/A,N/A,N/A,"54,386",N/A,N/A,"6,032","27,115","9,718","3,745",N/A,"59,517","1,377,179","30,413","1,512","4,494",N/A,N/A,N/A,N/A,"1,070",N/A,N/A,N/A,N/A,50,10,"271,451",5,N/A,N/A,N/A,N/A,N/A,"1,402,112",N/A,"1,130",116,N/A,"18,256",370,N/A,N/A,N/A,N/A,982,"2,363,773","8,367,910","10,731,683","21,495,240",34,140,"4,315","4,290","8,399","6,935","2,995",95,"27,203","10,763,557","10,106,072","668,050","4,580,738","72,852,263","9,942","486,326","63,850,155","145,674","3,025,125","49,670,567","9,734,634","299,299","657,485","11,356,113","166,453","2,524",157,"122,426",129,"1,112","3,802","69,472","40,594","30,673","13,728","6,759",313,"4,389","17,735",39,175,"4,602","3,764","4,539","2,404","1,240",61,"16,824","1,039","3,487","60,555","32,540","2,130",23,"123,751","5,090,029","3,223,799","1,344,400","86,215","161,800","249,015","265,086","85,478,063","1,595,067","1,623,118","1,982,832","40,000",9,22,555,"45,813,039","30,949","3,529","2,913","11,657,844","47,461,890","75,483",29,"5,493,035","4,095","3,831",264,0,0,"5,328"
LOUISIANA,"939,946","216,787","173,731","150,061","150,092","471,192","468,754",N/A,N/A,N/A,N/A,N/A,"38,421",N/A,"6,564",N/A,N/A,N/A,N/A,"15,172",N/A,N/A,N/A,N/A,N/A,"885,800",N/A,N/A,"21,321",N/A,N/A,"7,322","5,382","9,486",N/A,N/A,N/A,"6,202",N/A,N/A,"54,146","454,954","17,475","9,992","2,653",N/A,N/A,N/A,N/A,726,N/A,N/A,N/A,N/A,848,489,"483,655",8,N/A,N/A,N/A,N/A,"23,263","728,322",N/A,N/A,348,986,"13,807","2,527",N/A,N/A,N/A,N/A,659,"232,037","2,507,935","2,739,972","8,273,506",53,96,901,"1,087","4,677","2,935",573,15,"10,337","5,533,534","4,557,332","1,013","229,840","9,889,689",0,0,"42,883,522","278,305","1,482,121","12,345,905","5,435,525","58,989","976,202","5,034","48,292",811,59,"31,286",171,"1,319","2,159","15,031","8,501","12,626","6,708","1,848",100,"1,942","5,425",124,179,887,634,"2,524","1,831",464,26,"6,669","1,142","1,884","13,243","6,780","1,231",36,N/A,N/A,N/A,N/A,"105,525","222,400","343,525","122,362","37,800,142","1,771,084","710,573","1,914,219","45,420",0,0,N/A,"11,462,468","10,171","1,335",661,"4,360,371","14,442,506","24,205",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1,553"
MAINE,"648,936","187,323","127,975","82,511","84,345","324,878","324,058",N/A,N/A,N/A,"10,066",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"9,458",N/A,"590,053",N/A,N/A,N/A,"1,482",N/A,N/A,N/A,N/A,526,522,219,N/A,"1,835",N/A,"58,883","646,852",688,128,"3,999",273,N/A,N/A,N/A,"37,114",N/A,N/A,N/A,N/A,625,8,"1,451",5,N/A,517,244,N/A,N/A,"563,015",N/A,N/A,"1,087",N/A,"13,421",90,N/A,N/A,N/A,N/A,"1,397","1,620,772","1,864,136","3,484,908","6,552,578",1,5,467,429,177,45,27,2,"1,153","3,067,670","2,682,296","26,398","2,265,575","960,633","382,701","242,185","21,945,489","212,135","663,358","16,499,376","4,948,048","102,358","385,374","665,714","64,309","1,887",89,"61,528",102,116,378,"25,035","22,025","11,489","3,132","2,039",95,"2,985","10,952",1,11,495,530,360,102,125,4,"1,628",114,362,"24,073","21,066","41,396",88,"10,866","583,328","380,511","141,494","2,174,650","681,378","2,909,846","173,856","62,122,474","1,063,510","324,401","3,794,224","29,895",3,7,195,"49,988,171","35,431","13,777","3,746","13,623,318","51,120,708","79,830",3,"450,000",700,683,17,0,0,"4,481"
MARYLAND,"934,943","232,106","182,609","139,305","140,107","472,756","462,187",N/A,N/A,N/A,"1,337",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"4,768","8,207",N/A,"2,354","852,137",N/A,"2,397","26,754",N/A,N/A,N/A,N/A,N/A,N/A,"27,036","1,942",N/A,"5,733",N/A,"82,806","724,693","45,481",620,"6,155",N/A,N/A,N/A,N/A,988,"1,169",N/A,N/A,N/A,15,5,"210,230",13,N/A,N/A,N/A,N/A,N/A,"762,641",N/A,N/A,285,N/A,"21,865",N/A,N/A,642,N/A,N/A,"2,645","256,605","3,086,095","3,342,700","5,119,831",8,191,"5,859","1,471",791,214,120,7,"8,661","1,777,131","1,634,019","288,067","1,794,872","15,968,533","136,667","6,097","28,839,281","2,838,465","1,167,760","15,865,728","5,788,197","165,503","143,112","8,004,864","40,517","2,253",45,"27,978",126,77,728,"19,792","7,768","5,948","3,293","2,760",151,"2,662","4,531",14,60,"1,549",726,626,417,387,99,"3,878",55,477,"12,384","5,571","7,499",131,"110,934","4,470,050","2,888,574","905,090","320,260","1,423,370","1,788,630","368,443","128,864,762","860,977","1,893,084","2,683,401","9,860",6,11,429,"58,742,384","46,698","21,700","6,547","18,904,965","66,937,846","106,781",23,"4,962,125","2,763","2,656",107,0,0,"6,787"
MASSACHUSETTS,"1,783,085","502,648","373,284","214,565","212,961","924,645","858,440",N/A,"68,226",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"54,088","3,137","1,339,594",N/A,N/A,"4,766","26,943",N/A,N/A,N/A,N/A,"17,258","4,775",N/A,N/A,"35,628",N/A,"443,491","1,763,782","16,872","2,212","48,136",N/A,N/A,N/A,N/A,"119,302",N/A,N/A,"2,421",N/A,369,237,"18,697",89,N/A,"20,574",N/A,N/A,N/A,"1,088,565",N/A,N/A,"5,395",N/A,"226,700","2,116",N/A,N/A,N/A,N/A,"12,507","1,242,425","885,886","2,128,311","3,359,079",1,5,377,244,144,52,25,0,848,"1,230,768","1,004,099","213,716","645,159","1,797,768","67,117","80,128","24,160,881","653,422","618,503","12,957,004","5,134,537","146,197","226,669","15,768","38,406","2,172",70,"35,266",87,40,243,"11,588","10,587","9,632","3,865","2,366",85,"3,563","8,893",1,9,660,593,595,250,169,15,"2,292",38,229,"10,551","9,750","5,605",39,"141,321","10,288,921","6,557,232","2,576,539","391,655","1,703,284","2,281,666","1,111,160","473,596,730","1,501,182","1,125,901","21,699,794","8,040",10,22,478,"303,806,185","228,834","105,976","17,445","128,315,362","386,972,655","631,135",30,"6,738,408","6,513","6,367",125,21,0,"14,352"
MICHIGAN,"1,636,937","467,687","371,140","228,991","235,391","774,582","862,355",N/A,N/A,N/A,"9,591",N/A,N/A,N/A,N/A,N/A,N/A,"18,216","9,699",N/A,N/A,N/A,N/A,N/A,"7,903","1,248,429","10,775",N/A,N/A,"12,588",N/A,N/A,N/A,N/A,N/A,"36,064","77,053",N/A,"229,657",N/A,"388,508","1,614,560","89,085","3,203","44,032",N/A,N/A,N/A,N/A,"148,866",N/A,N/A,N/A,N/A,"7,249",28,"15,100",64,"17,177",N/A,N/A,N/A,N/A,"803,307",N/A,N/A,"12,932",N/A,"43,413",N/A,N/A,"5,421",N/A,N/A,"10,731","1,021,737","7,275,125","8,296,862","13,807,240",2,34,"4,000","3,743","2,244",240,130,3,"10,396","5,510,378","4,452,265","294,918","18,190,793","32,461,452","413,062","1,204,316","91,159,858","300,995","2,975,644","55,720,113","19,419,360","499,103","1,058,113","35,532,543","154,008","2,372",59,"138,597",90,84,408,"45,391","55,777","45,029","4,514","2,737",68,"3,965","41,286",0,10,"1,287","1,669","1,499",309,235,6,"5,015",82,364,"40,104","50,365","15,909",69,"142,716","4,591,613","3,279,420","922,597","1,390,050","631,469","2,034,636","432,862","84,804,475","1,683,560","1,804,512","5,139,877","57,430",12,19,701,"92,930,959","68,445","4,784","4,362","25,313,682","92,900,269","150,715",22,"4,175,386","3,089","3,054",35,0,0,"8,873"
MINNESOTA,"780,773","213,485","174,681","117,872","119,703","361,624","419,149",N/A,"12,454",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"10,916","8,342","16,199",N/A,N/A,N/A,N/A,N/A,N/A,"513,098","44,178",N/A,N/A,"7,869",N/A,N/A,N/A,N/A,N/A,"15,032","15,560",N/A,"47,006",N/A,"267,676","776,884","66,592","1,351","9,589","6,071",N/A,N/A,N/A,"29,515","7,759",N/A,N/A,N/A,"2,300",25,"1,564",47,N/A,N/A,N/A,N/A,N/A,"302,371",N/A,N/A,"101,697",N/A,"25,942",N/A,N/A,N/A,N/A,N/A,"2,964","1,727,325","5,519,368","7,246,693","13,403,019",11,69,"4,267","2,084",599,113,56,3,"7,202","6,156,326","2,030,726","215,245","23,382,158","14,831,741","41,756","2,972,965","49,468,951","93,250","1,316,895","31,904,821","13,089,783","193,724","4,125,600","34,601,030","92,386",482,29,"83,933",145,145,741,"56,375","25,530","8,003",952,604,36,782,"7,201",4,7,552,358,203,57,66,4,"1,251",130,665,"51,556","23,088",0,0,0,0,0,"25,275",0,"15,000","15,000","203,447","54,581,906","726,399","1,251,888","1,735,420","79,205",2,2,60,"31,004,811","18,937","1,636",674,"8,613,094","55,660,681","75,975",1,"150,000",180,180,0,0,0,"3,493"
MISSISSIPPI,"1,131,597","238,532","203,080","190,251","195,885","564,420","567,177","13,809",N/A,N/A,N/A,N/A,N/A,N/A,"7,844",N/A,N/A,N/A,N/A,"29,159",N/A,N/A,N/A,N/A,N/A,"1,122,388",N/A,N/A,"28,816",N/A,N/A,N/A,"31,820","31,157",N/A,N/A,N/A,"23,128",N/A,N/A,"9,209","479,398","2,556",507,"1,059",N/A,N/A,N/A,N/A,309,N/A,N/A,N/A,N/A,"1,857",51,"650,291",5,N/A,N/A,N/A,"3,852","75,558","863,185",N/A,144,358,N/A,"2,753",260,N/A,N/A,N/A,N/A,303,"292,307","4,924,630","5,216,937","15,855,462",38,155,"2,181","3,427","13,197","7,096",999,25,"27,118","10,638,525","9,144,323","5,134","1,959,620","21,340,800",0,348,"63,701,844","123,253","1,560,119","24,285,717","4,885,636","92,845","1,494,202","218,890","101,772",732,36,"57,214",156,"1,833","3,936","35,493","19,318","26,836","11,936","2,336",84,"1,499","5,708",83,217,"2,381","2,859","7,931","3,341",605,23,"17,440","1,712","3,564","30,931","13,032",33,3,N/A,N/A,N/A,N/A,"3,500","2,000","5,500","79,470","31,158,599","553,370","1,595,444","235,661","46,340",0,0,N/A,"4,727,600","4,887",413,527,"1,192,645","4,667,183","7,518",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1,479"
MISSOURI,"2,168,380","541,207","459,209","346,072","355,438","1,041,193","1,127,187",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"102,799",N/A,"30,564","60,094","103,290",N/A,N/A,N/A,N/A,N/A,N/A,"1,956,802",N/A,N/A,"54,058",N/A,N/A,N/A,"72,454",N/A,N/A,"37,220","78,938",N/A,"32,126",N/A,"211,578","2,022,826","106,800","4,642","17,564",N/A,N/A,N/A,N/A,"8,685","3,342",N/A,N/A,N/A,113,91,"145,350",44,N/A,N/A,N/A,N/A,N/A,"1,268,641",N/A,"6,064","3,547",N/A,"48,898",N/A,N/A,N/A,N/A,N/A,"3,641","3,541,275","13,203,756","16,745,031","27,879,276",36,222,"10,191","9,902","13,389","4,134","1,141",14,"39,029","11,134,245","10,137,790","535,426","20,670,958","202,414,413","57,640","123,031","95,912,660","109,724","4,614,416","95,785,282","18,103,074","375,633","996,455","24,966,627","215,575","1,574",83,"156,703",129,685,"3,536","97,359","58,030","43,736","8,647","3,460",122,"2,842","24,688",35,193,"6,187","5,328","5,659","1,671",745,25,"19,843",614,"3,121","80,981","42,800","3,451",17,"125,758","4,660,530","3,249,558","734,575","358,487","206,700","565,187","381,985","150,810,689","2,125,278","2,885,503","5,258,955","68,735",4,8,207,"72,507,844","54,200","5,474","4,321","24,309,716","110,798,392","165,386",22,"9,152,472","3,139","2,989",150,0,0,"8,592"
NEBRASKA,"452,402","129,042","112,884","65,645","69,513","203,161","249,241",N/A,N/A,N/A,N/A,"7,794",N/A,"10,387",N/A,N/A,"34,140","20,230","45,398",N/A,N/A,N/A,N/A,N/A,N/A,"352,368","16,824",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"24,887","31,566",N/A,"29,115",N/A,"97,061","449,764","31,034",739,"8,787","4,493",N/A,N/A,N/A,"8,581","8,857",N/A,N/A,N/A,235,18,"2,385",19,N/A,N/A,N/A,N/A,N/A,"95,557",N/A,N/A,"12,147",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,218","794,947","4,709,755","5,504,702","9,944,826",3,60,"4,860","3,225","1,052",221,45,10,"9,476","4,440,124","321,566","424,348","6,555,875","65,450,135","17,562","1,744,686","31,708,914","20,794","1,249,975","33,440,265","7,820,917","105,933","4,118,558","13,847,007","63,387",270,32,"51,963",157,118,666,"41,542","16,652","3,301",708,355,45,411,"2,003",2,23,862,696,246,76,40,3,"1,948",113,583,"35,820","12,731",52,1,"2,000","82,000","114,500","50,000","9,000",0,"9,000","55,073","35,512,407","355,465","1,522,229","914,786","76,185",2,3,60,"4,881,150","4,464",120,209,"1,742,311","8,208,478","12,627",1,"100,000",100,90,10,0,0,"1,403"
NEVADA,"62,266","31,255","25,967","5,653","5,691","20,247","42,019",N/A,"1,198",N/A,"1,037",N/A,N/A,"1,176",N/A,N/A,N/A,N/A,"1,296",N/A,N/A,N/A,N/A,N/A,N/A,"36,613",N/A,N/A,N/A,N/A,800,N/A,N/A,N/A,N/A,"1,575","1,597",N/A,"3,287",N/A,"25,653","53,556","2,213",393,"4,461",N/A,N/A,"5,402",N/A,"3,137",N/A,N/A,N/A,N/A,"2,803","5,419",488,15,N/A,N/A,"4,004",N/A,N/A,"13,732",N/A,N/A,436,N/A,"5,191","1,560",N/A,N/A,N/A,N/A,671,"167,052","177,371","344,423","530,862",1,11,43,9,7,0,2,0,73,"186,439","18,697",0,"186,860","12,891",0,"513,470","2,855,449","2,526","210,721","3,399,749","378,788","5,408","167,742","69,298","1,404",20,0,"1,268",378,84,146,779,185,143,44,23,0,39,125,2,8,22,14,11,5,1,0,63,81,127,714,162,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"17,941","11,350,429","161,101","619,169","91,403","109,740",0,0,N/A,"1,323,300",556,5,16,"461,807","1,049,794","2,180",N/A,N/A,N/A,N/A,N/A,N/A,N/A,184
NEW HAMPSHIRE,"346,991","105,138","70,410","39,548","39,572","176,465","170,526",N/A,"14,130",N/A,"20,561",N/A,N/A,N/A,N/A,N/A,N/A,N/A,326,N/A,N/A,N/A,N/A,N/A,N/A,"300,697",N/A,N/A,N/A,"15,040",N/A,N/A,N/A,N/A,711,403,271,N/A,"3,739",N/A,"46,294","346,229",789,98,"3,518",N/A,N/A,N/A,"400,000,008","27,142",N/A,44,N/A,N/A,63,14,685,11,N/A,842,N/A,N/A,N/A,"242,757",N/A,N/A,210,N/A,"13,052",N/A,N/A,N/A,N/A,N/A,"1,102","1,401,024","907,088","2,308,112","3,721,173",0,20,617,403,219,67,48,4,"1,378","1,413,061","1,296,529","34,638","1,017,620","1,350,248","94,090","77,877","13,474,330","165,393","334,410","9,812,064","3,069,240","75,834","116,532","169,316","32,181","1,553",84,"29,566",116,104,385,"13,446","8,716","5,662","2,036","1,721",111,"1,844","5,214",0,15,426,299,229,125,120,23,"1,237",104,350,"12,403","8,014",0,0,"7,978","807,340","523,355","127,690",0,"25,630","30,070","122,733","42,022,057","395,372","483,978","1,818,290","9,005",1,2,57,"51,112,263","29,356","16,184","3,291","14,814,793","43,552,462","73,978",2,"650,000",290,289,1,0,0,"3,181"
NEW JERSEY,"1,131,116","300,635","230,054","158,248","158,173","571,194","559,922",N/A,"1,961","4,556","6,583",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"4,113",N/A,N/A,"909,416",N/A,N/A,"4,789",N/A,N/A,N/A,N/A,N/A,N/A,"46,754","2,409",N/A,"94,692",N/A,"221,700","1,092,017","64,935","3,739","32,148",N/A,N/A,N/A,N/A,"3,536",N/A,N/A,N/A,N/A,74,172,"38,853",22,"4,281","6,071",N/A,N/A,N/A,"725,614",N/A,"3,040","1,851",N/A,"93,079",N/A,N/A,N/A,N/A,N/A,"7,633","309,880","1,786,417","2,096,297","2,929,773",8,17,"2,456","1,529",572,172,76,0,"4,830","833,476","708,092","949,064","3,710,573","11,150,705","466,414","4,091","29,650,756","1,601,609","902,807","14,861,412","6,921,085","190,896","125,384","1,901,739","34,307","1,977",52,"25,869",85,60,147,"10,674","9,617","7,682","3,721","2,342",64,"3,162","6,308",5,19,"1,187",907,802,387,289,12,"3,608",47,111,"7,031","7,181","7,455",53,"243,860","10,341,896","6,556,283","1,808,448","409,714","940,455","1,384,629","442,633","129,885,723","1,283,711","1,938,318","5,736,036","7,455",11,21,565,"106,226,593","86,787","27,099","12,152","46,083,045","165,285,779","254,380",40,"9,099,050","4,792","4,711",81,0,0,"7,128"
NEW YORK,"5,082,871","1,408,751","1,050,775","669,957","667,961","2,577,549","2,505,322",N/A,N/A,"7,842","42,501","7,700",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"47,266","3,871,492",N/A,N/A,"12,586","31,271",N/A,N/A,N/A,N/A,N/A,"56,155","11,599",N/A,N/A,N/A,"1,211,379","5,016,022","355,913","20,321","123,585",N/A,N/A,N/A,N/A,"84,182",N/A,N/A,N/A,N/A,819,926,"65,104",263,N/A,"38,662",N/A,N/A,N/A,"3,556,394",N/A,N/A,"13,349",N/A,"499,445","15,113",N/A,"11,999",N/A,N/A,"28,066","5,317,213","12,400,649","17,717,862","23,780,754",16,168,"12,268","6,084","2,178",583,435,16,"21,748","6,062,892","5,195,795","2,634,690","37,575,506","25,690,156","4,461,200","7,792,062","178,025,695","2,715,477","4,915,017","117,868,283","42,592,741","1,056,177","867,097","11,587,766","241,058","12,730",280,"201,186",99,281,"1,315","96,273","70,661","40,386","17,229","14,543",370,"15,216","35,162",16,78,"7,223","4,879","3,046","1,430","1,378",74,"18,124",249,"1,069","76,782","59,698","76,418",635,"598,300","22,219,219","13,395,229","4,099,451","3,145,536","4,575,551","7,985,044","2,329,282","322,657,647","7,880,803","6,160,119","42,352,053","47,620",26,53,"1,500","514,246,575","364,549","137,455","29,529","198,634,029","679,612,545","1,080,697",89,"21,543,221","11,444","10,697",747,0,0,"42,739"
NORTH CAROLINA,"1,399,750","294,750","241,140","221,932","230,232","711,842","687,908",N/A,N/A,630,N/A,N/A,531,N/A,N/A,N/A,N/A,N/A,N/A,"3,338",N/A,N/A,N/A,N/A,N/A,"1,396,008",N/A,N/A,"19,486",N/A,N/A,N/A,"5,194","16,071",N/A,891,N/A,N/A,889,N/A,"3,742","867,242",950,59,750,58,N/A,N/A,N/A,425,N/A,N/A,N/A,N/A,"1,230",1,"531,277",5,N/A,N/A,N/A,N/A,642,"1,344,553",N/A,67,34,N/A,611,N/A,N/A,N/A,N/A,N/A,408,"555,104","5,926,087","6,481,191","22,363,558",78,471,"7,357","6,773","17,152","7,910","4,211",126,"44,078","15,882,367","13,868,086","285,160","3,838,068","28,019,839","44,668","2,421","51,729,611","2,111,767","1,869,654","22,414,659","6,078,476","135,794","2,014,281","3,397,393","157,609","2,141",128,"104,887",142,"1,721","5,063","61,806","34,007","34,148","13,314","7,273",277,"3,851","13,973",35,145,"1,639","1,305","3,023","1,553",921,23,"8,644","1,608","4,447","52,810","25,929",487,8,439,"41,085","11,792","7,907","22,650","34,569","57,219","101,709","54,390,876","706,903","986,956","222,273","48,580",2,5,292,"13,045,639","12,818","2,939","2,352","2,740,768","13,090,937","20,095",20,"759,400",63,63,0,0,0,"3,802"
OHIO,"3,198,062","826,577","647,092","471,568","479,710","1,584,126","1,613,936",N/A,N/A,"20,091","10,854","11,403",N/A,N/A,"32,492",N/A,N/A,"27,202",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,803,119",N/A,"12,812","51,647",N/A,N/A,N/A,N/A,N/A,N/A,"138,163",N/A,N/A,"64,138",N/A,"394,943","3,117,920","192,597","10,136","55,318",N/A,N/A,N/A,N/A,"16,146","6,232",N/A,N/A,N/A,130,112,"79,900",76,N/A,N/A,N/A,N/A,N/A,"2,361,437",N/A,"11,989","1,364",N/A,"78,927",N/A,N/A,N/A,N/A,N/A,"8,946","3,943,966","14,137,125","18,081,091","24,529,226",16,98,"13,110","11,040","6,237","1,569",702,21,"32,793","6,448,135","5,982,507","389,221","28,664,505","111,877,124","280,229","1,707,129","156,777,152","550,029","4,863,063","103,707,730","30,521,180","1,127,497","465,628","46,014,869","247,189","9,175",161,"199,562",99,252,"1,309","92,645","78,198","49,465","14,157","10,951",212,"11,318","40,192",14,61,"5,038","4,311","3,036","1,270","1,074",30,"14,834",222,"1,150","74,497","62,847","25,132",55,"930,141","34,918,360","23,997,915","8,148,070","1,127,600","406,210","1,552,210","1,093,678","440,682,803","4,480,489","6,131,502","15,144,667","40,760",27,61,"1,387","188,939,614","152,217","18,563","12,829","62,103,800","215,334,258","348,298",134,"25,141,294","20,071","18,885","1,171",0,15,"20,699"
OREGON,"174,768","59,629","48,783","24,462","25,566","71,387","103,381",N/A,N/A,N/A,N/A,N/A,N/A,"10,754","2,814",N/A,"6,969","5,055","7,804",N/A,N/A,N/A,N/A,N/A,N/A,"144,265",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"3,342","6,201",N/A,"5,443",N/A,"30,503","163,075","5,034",514,"3,061",N/A,N/A,"9,472",N/A,"3,019",N/A,N/A,N/A,N/A,"1,694","9,512",487,64,N/A,N/A,"6,011",N/A,N/A,"67,942",N/A,730,"1,551",N/A,"3,659",N/A,N/A,N/A,N/A,N/A,"1,129","976,973","1,221,672","2,198,645","4,214,712",21,132,"1,090",186,86,13,9,1,"1,538","2,016,067","1,424,417","13,305","4,385,650","126,862","6,215","920,977","13,234,548","10,519","787,047","13,808,392","2,956,173","56,909","591,650","7,480,010","16,217",130,8,"13,938",260,352,"1,280","11,791","1,723",679,207,172,13,175,549,10,66,479,86,44,19,33,4,741,321,"1,082","10,222","1,451","2,162",19,"3,200","78,393","33,073","46,822","176,600","29,900","206,500","32,585","19,937,118","464,229","454,699","195,014","94,560",2,3,72,"6,312,056","3,280",96,97,"1,667,046","6,954,436","10,931",1,"100,000",250,247,3,0,0,"1,080"
PENNSYLVANIA,"4,282,891","1,094,284","853,972","626,798","633,588","2,146,236","2,136,655",N/A,N/A,"38,826","10,010",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"19,034",N/A,"44,843","3,695,062",N/A,"5,274","20,189",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"27,502",N/A,"100,490",N/A,"587,829","4,197,016","168,426","7,949","109,549",N/A,N/A,N/A,N/A,"12,376",N/A,N/A,N/A,N/A,184,156,"85,535","700,000,006",N/A,"6,160",N/A,N/A,N/A,"3,385,693",N/A,"6,343","7,956",N/A,"236,505",N/A,N/A,"3,790",N/A,N/A,"20,735","1,948,080","11,474,927","13,423,007","19,791,341",20,97,"15,732","8,530","2,754",683,428,29,"28,273","6,368,334","5,810,331","3,683,621","33,841,439","45,821,531","3,593,326","438,100","129,760,476","3,525,336","5,507,456","84,242,877","35,473,037","975,689","558,003","19,462,405","213,542","11,711",151,"168,220",93,244,922,"78,877","63,927","38,331","16,974","14,017",250,"14,489","32,273",24,69,"5,381","4,521","3,304","1,802","1,878",70,"17,049",200,756,"57,764","50,876","204,507",802,"3,616,668","145,576,268","92,267,030","25,095,850","4,676,258","1,965,324","6,689,470","1,540,008","143,451,059","485,578","4,612,165","23,506,591","44,985",45,93,"2,647","474,510,993","284,359","73,046","29,667","134,055,904","465,020,563","744,818",366,"107,304,782","57,952","54,637","3,297",12,6,"31,232"
RHODE ISLAND,"276,531","76,898","57,854","34,304","33,840","143,501","133,030",N/A,"2,846",863,"23,320",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1,725",N/A,"202,538",N/A,N/A,"1,076","1,543",N/A,N/A,N/A,N/A,N/A,"1,280",N/A,N/A,"6,416",N/A,"73,993","269,939","1,966",312,"12,667",N/A,N/A,N/A,N/A,"18,306",N/A,N/A,N/A,N/A,77,27,"6,488",3,N/A,"7,825",N/A,N/A,N/A,"152,487",N/A,N/A,832,N/A,"35,281",313,N/A,N/A,210,N/A,"3,039","142,318","156,168","298,486","514,813",0,3,99,79,41,16,7,2,247,"216,327","182,666","12,997","159,339","372,967","1,254","17,783","3,670,135","140,318","130,555","2,254,142","902,825","25,882","33,661",240,"6,216",340,8,"4,980",83,5,48,"2,029","1,706","1,391",607,418,12,512,"1,168",0,11,365,279,182,79,71,2,989,5,34,"1,565","1,348",379,17,"8,134","488,040","375,347","130,969","129,000","360,431","517,041","188,224","64,312,214","394,238",0,"2,298,477","1,085",1,4,60,"75,575,943","37,060","18,270","7,548","21,355,619","58,103,443","104,164",3,"630,000",275,200,75,0,0,"2,205"
