ILLINOIS,"4,821,550","1,036,158","1,024,189","4,664,631","1,401,456","23,523",N/A,421,N/A,"29,979",N/A,N/A,"114,563","6,734","21,916","1,570","331,605","8,338",872,N/A,"64,345","15,731",N/A,"10,291","37,491","2,736",736,N/A,"4,364",N/A,"9,033","99,147",N/A,N/A,"20,021","28,707",N/A,N/A,"3,084","17,083",N/A,812,"1,953,310","49,136","731,303","732,829","39,957","45,121","40,008","46,669","750,851","747,622","1,110,922","1,160,843","446,987","517,648","447,275","519,472","1,901,493","52,338","12,054","12,184",N/A,"1,462",N/A,"9,129","41,466","38,570","4,394","18,212",412,N/A,56,15,"771,351","294,254","24,671","1,196",N/A,"10,773","67,440","5,910","48,680","9,357","86,668","13,253","12,903","41,839","1,540","14,671","878,095","24,991","23,920","5,528",30,10,"307,980","18,729",540,217,5,12,172,543,"1,489","255,285","32,794,728","27,699,219","1,514,114","251,467,580","44,977,310","193,758,037","263,752,431","22,182,550","56,000","64,985","37,956","264,151",124,"1,854","7,221","10,560","41,160","65,851","81,338","35,579","18,255","1,945","2,401","34,203","121,172","262,662",282,"2,051","16,964,974","10,419","1,886,489","130,876,318","9,055,854","3,299,196","101,291,059","17,230,209","739,754","721,030","18,724,655","1,259,730","58,978","172,659,499","38,360","766,830","80,855,805","114,760,460","206,242,775","374,970,558","41,191","44,342","43,337,464","395,110","191,510,962","325,713","845,836"
INDIANA,"2,516,462","571,513","567,072","2,460,026","720,206","1,327",N/A,N/A,N/A,384,N/A,N/A,"16,306","1,379","1,678",82,"73,546","2,984",109,N/A,"10,874",783,N/A,407,"4,265",421,232,N/A,"2,083",74,"3,472","4,673",75,N/A,"2,805","1,215",N/A,N/A,337,"1,058",N/A,226,"1,206,681","5,253","403,863","411,353","27,804","29,701","27,934","30,026","180,912","183,535","958,838","993,356","63,374","78,487","63,398","78,723","1,167,660","4,925","9,011","9,378",N/A,201,N/A,948,"4,984",526,"2,576","2,089",N/A,N/A,49,53,"484,715","31,535","14,147",218,N/A,961,"14,510","1,283","57,137","6,663","16,059","10,680","10,594","2,326","1,423","8,417","600,793","27,881","13,113","5,036",50,16,"40,981","3,416",331,120,9,29,184,389,"1,062","214,721","21,619,623","16,680,358","687,633","154,101,880","27,330,370","109,550,761","155,980,796","9,685,540","35,910","50,156","12,841","221,897",97,"1,796","8,640","11,540","47,009","71,055","55,060","17,398","8,081","2,213","3,651","31,415","120,559","220,835",224,"1,094","4,181,375","3,681","611,425","33,052,160","1,558,767","1,302,309","28,022,859","2,168,225","214,962","209,949","5,012,356","378,120","19,266","62,054,517","18,015","234,482","19,404,624","38,642,214","65,046,726","111,387,964","20,322","11,282","10,526,293","155,956","66,847,317","133,009","552,495"
IOWA,"2,231,853","480,878","476,710","2,177,934","635,298","1,198",N/A,705,N/A,"25,634",N/A,N/A,"28,321",453,"9,384",N/A,"123,162","1,905",47,N/A,"21,027","17,102",294,N/A,N/A,243,315,72,"3,091",93,"4,342","29,875",N/A,N/A,"6,425","1,998",84,N/A,N/A,457,N/A,180,"985,840","12,741","366,095","373,136","5,818","6,875","6,004","7,182","320,790","331,027","613,311","647,757","134,899","170,883","134,911","171,009","940,093","11,813","1,955","1,957",N/A,102,N/A,"1,519","14,168","10,809",491,"2,309",111,N/A,98,75,"392,770","79,470","3,373",147,N/A,"1,225","22,283","1,153","12,494","4,028","21,431","2,219","1,962","10,206",326,"5,308","465,024","7,735","3,442",971,19,82,"111,955","5,569",39,50,4,0,36,98,227,"220,626","34,574,337","29,897,552","1,256,752","240,802,810","57,960,660","278,830,096","263,388,488","16,375,670","55,475","35,195","44,452","228,622",151,975,"4,756","5,917","21,475","49,665","79,923","38,144","24,609","1,577","2,129","28,952","116,090","228,395",340,"2,818","1,766,858","1,888","270,839","7,988,767","1,166,879","547,635","5,592,216","682,037","101,170","98,911","2,258,923","164,618","8,248","21,893,983","14,819","102,733","11,701,330","18,554,185","26,150,011","46,327,577","16,619","5,664","4,486,117","58,553","23,931,680","48,417","468,682"
KANSAS,"1,470,495","321,947","319,422","1,438,919","413,786",987,N/A,59,71,"1,477",N/A,N/A,"11,516",650,875,N/A,"39,501","2,012",N/A,N/A,"13,283","2,914",N/A,80,188,278,165,N/A,"2,005",N/A,"3,337","15,144",N/A,64,"4,219","11,019",81,N/A,51,432,N/A,N/A,"696,382","5,102","245,069","252,623","25,461","26,542","26,382","27,794","133,832","142,255","487,228","526,427","54,337","72,240","54,351","72,334","647,428","4,817","9,379","9,499",N/A,N/A,N/A,"1,485","7,053","3,039",985,"3,517",82,N/A,575,496,"261,525","31,674","10,717",523,116,407,"14,777","1,039","10,064","2,101","10,604","9,744","9,230","2,182",645,"6,682","326,077","5,537","10,534","4,115",257,241,"39,061","2,232",501,229,17,13,371,735,"1,866","164,285","41,662,970","25,040,550","532,188","111,465,160","29,490,580","190,956,936","161,154,292","10,792,910","81,700","42,684","17,512","173,098",241,690,"2,908","3,408","12,269","32,103","58,421","22,663","28,182","1,712","2,549","33,063","73,712","171,232","3,559","8,895","743,886",860,"129,413","5,241,450","578,022","400,702","3,922,668","340,058","129,485","127,676","1,809,539","172,129","3,162","15,444,390","7,830","66,827","5,683,636","15,503,097","17,298,921","28,341,708","8,872","3,860","3,256,086","35,193","16,317,689","31,171","314,375"
KENTUCKY,"2,147,174","437,054","434,228","2,112,452","543,996",679,N/A,N/A,N/A,N/A,N/A,N/A,"9,874",N/A,N/A,N/A,"27,555",983,N/A,N/A,"3,256",N/A,N/A,N/A,N/A,"1,197",N/A,N/A,337,N/A,"1,929",222,N/A,N/A,793,"1,076",N/A,N/A,N/A,582,N/A,N/A,"1,063,697","1,273","341,816","349,033","142,633","142,073","142,686","142,179","71,157","67,606","819,411","854,002","23,693","26,440","23,719","26,530","1,033,228","1,333","51,543","52,969",N/A,N/A,N/A,N/A,"1,072",N/A,N/A,475,N/A,N/A,33,27,"359,088","9,844","59,635",55,219,338,"3,703",352,"166,822","2,502","5,444","88,186","88,137","1,392",66,619,"380,719","63,348","37,702","36,983",11,9,"17,322","1,432","4,984",789,63,82,"1,080","4,240","11,238","226,498","21,979,422","13,741,968","291,117","90,887,460","15,301,860","73,739,106","102,138,255","6,613,330","40,000","55,305","15,987","234,667",94,"1,175","14,960","26,769","51,850","60,435","48,564","17,480","10,406","1,543","3,698","13,579","133,317","223,429",558,"2,470","1,887,904","2,687","329,291","19,581,630","855,998","627,392","16,682,288","1,415,952","82,830","80,667","2,163,190","154,166","9,174","20,216,990","9,560","104,071","10,493,135","15,603,906","25,424,506","52,549,244","11,233","5,079","4,687,441","62,962","22,434,185","51,101","413,974"
LOUISIANA,"1,381,625","284,875","281,449","1,351,820","325,943","17,431",N/A,N/A,488,189,N/A,N/A,"6,436",148,78,84,"11,839","6,500",N/A,N/A,"2,068",216,168,N/A,N/A,379,N/A,224,126,290,523,359,583,112,399,692,N/A,94,N/A,N/A,N/A,331,"665,038","3,211","134,647","135,764","328,140","322,664","328,422","323,591","55,600","52,197","279,851","290,111","23,019","28,834","23,208","29,695","663,684","2,941","129,004","132,449",319,554,159,253,781,N/A,315,765,N/A,N/A,145,106,"132,732","13,107","122,381",519,N/A,"3,922","3,474",900,"78,899","3,328","14,324","284,594","284,028","3,916",216,764,"126,737","25,801","56,897","90,162",51,124,"11,466","1,513","27,502","21,201",79,43,875,"8,460","58,160","110,796","11,059,127","4,666,532","107,730","33,400,400","28,536,790","28,869,506","66,138,832","10,692,710","45,420","10,810","7,721","115,969",95,992,"4,730","20,060","44,622","18,179","15,633","4,839","4,176",955,309,"1,759","36,255","57,809","1,050","1,688","1,112,812","1,231","150,126","7,999,870","507,293","845,500","6,068,419","578,658","82,300","79,742","2,557,672","121,182","5,448","14,122,777","4,350","113,084","12,795,630","14,661,469","41,421,587","44,205,608","4,761","3,944","3,090,185","42,210","15,385,715","35,531","269,395"
MAINE,"694,466","163,344","161,588","670,067","217,663","1,334",N/A,N/A,N/A,509,N/A,N/A,"10,159",N/A,N/A,N/A,"1,356",N/A,N/A,N/A,"4,793",886,N/A,N/A,N/A,"1,184",N/A,N/A,199,N/A,N/A,"1,935",N/A,N/A,"2,127","1,021",N/A,N/A,N/A,337,N/A,N/A,"302,770","8,768","89,362","91,314",649,670,"1,031","1,209","52,448","53,761","245,033","248,049","44,959","47,976","45,105","48,225","298,366","9,075",172,197,N/A,N/A,N/A,"30,908","36,169",N/A,N/A,N/A,N/A,N/A,131,134,"115,111","26,505",294,265,413,"4,787","6,029","1,376","6,880","4,514","17,195",471,155,"12,485",66,718,"172,832","5,509",294,53,134,109,"11,219","2,052",0,1,1,0,1,26,29,"58,136","6,299,946","2,386,889","49,359","47,142,700","8,802,720","17,106,034","27,265,609","2,667,260","29,895",745,"2,029","59,299",106,375,"2,042","2,890","9,267","18,644","17,191","5,662","2,598",916,569,774,"54,237","59,270",114,516,"4,835,171","2,202","307,843","7,774,216","791,726","793,736","5,287,313","901,441","68,863","66,717","2,146,468","127,361","18,913","23,384,835","6,702","122,919","13,105,141","18,161,515","31,770,449","59,881,721","7,501","3,329","3,171,433","74,816","28,527,849","53,701","148,507"
MARYLAND,"1,188,044","242,331","239,837","1,152,972","321,903","2,449",N/A,N/A,N/A,246,N/A,N/A,"13,874",323,220,95,"44,990",534,N/A,82,"5,299",177,N/A,240,875,363,114,205,674,N/A,320,347,N/A,67,"2,128","11,301",N/A,N/A,293,"2,273",N/A,N/A,"541,577","4,852","154,119","153,596","119,447","115,617","119,464","116,156","91,538","87,693","341,628","338,421","46,139","47,005","46,236","47,698","552,533","5,485","41,352","43,594",104,492,N/A,87,"1,143","2,813",N/A,"1,756",50,N/A,19,9,"173,274","22,322","47,746",434,N/A,"1,539","5,885",765,"23,837","2,595","12,262","63,253","63,033","4,598",179,"1,116","207,771","11,197","35,783","24,425",23,17,"26,375","2,230","1,913",563,105,9,371,"2,882","5,843","45,364","5,170,075","3,516,352","120,368","54,810,760","8,611,220","20,855,877","35,053,529","5,715,520","9,860","9,478","3,493","46,012",112,442,"3,393","4,315","7,683","9,307","11,543","5,389","3,270",947,171,"1,124","24,956","40,169",79,591,"6,112,187","5,884","764,003","17,209,623","1,857,642","890,085","11,872,141","2,589,755","144,398","141,170","3,227,956","242,553","29,617","31,872,361","9,879","163,147","14,069,288","31,635,566","29,203,714","88,238,692","11,123","7,585","7,380,263","108,325","38,748,551","72,824","221,706"
MASSACHUSETTS,"2,805,346","613,659","604,873","2,672,527","843,465","28,785",N/A,N/A,N/A,"3,335",N/A,N/A,"249,916",926,993,"1,843","31,395","3,905","5,104",N/A,"82,346","2,470",N/A,"8,166","1,532","2,501",N/A,"1,093","1,680","2,896","1,277","32,192",N/A,N/A,"24,332","26,963",N/A,"13,453",849,"10,956",N/A,"2,369","958,857","57,049","325,292","321,185","16,383","15,591","16,686","18,896","457,649","439,737","527,424","504,840","436,113","404,001","437,707","408,617","1,000,165","66,184","3,702","4,294",N/A,"2,681",N/A,"134,416","158,753",810,N/A,"3,955",N/A,"4,432",300,104,"371,651","249,619","8,523","2,576",N/A,"34,811","44,345","7,439","3,912","6,827","119,582","3,722","2,853","95,043","1,092","13,716","482,178","4,349","8,165",696,312,34,"146,012","5,273",4,13,4,0,2,87,110,"36,703","3,147,064","1,292,132","86,925","71,093,880","8,828,950","15,798,464","34,033,564","7,487,280","8,040",478,"3,108","37,715",83,951,"3,614","4,324","8,875","8,910","6,660","2,533","1,434","1,527",356,"1,577","30,559","37,605",75,339,"45,630,890","12,556","2,453,728","73,209,015","7,970,695","6,070,464","47,010,908","12,156,948","552,718","540,563","12,155,038","1,035,199","143,109","180,155,824","29,180","823,264","57,284,347","116,410,327","201,933,253","447,636,360","31,925","27,860","31,257,630","497,448","228,240,442","341,783","451,362"
MICHIGAN,"2,420,982","548,094","542,358","2,345,548","719,478","6,178",N/A,N/A,N/A,"7,582",N/A,N/A,"29,182",835,"30,406",134,"125,074","2,590","18,910",N/A,"43,839","6,390",N/A,"2,063","20,218",731,556,129,838,N/A,"2,617","26,956",N/A,N/A,"10,343","4,138",N/A,N/A,"1,481","4,524",N/A,316,"952,866","32,257","358,050","361,706","7,596","8,220","10,612","11,807","412,599","419,054","503,862","522,852","245,004","295,192","245,614","296,039","926,463","31,207","2,387","2,427",N/A,245,N/A,"32,483","151,915","2,160","2,647","6,049",124,N/A,"1,160","1,081","354,491","157,103","3,765","1,443",N/A,"6,438","36,059","3,553","12,154","10,123","54,399","3,806","1,426","31,259","4,418","26,736","440,011","10,819","4,082",673,853,915,"141,248","12,414",136,38,3,6,86,704,973,"198,063","17,561,698","11,799,250","423,570","158,947,760","28,795,380","79,042,644","109,786,281","10,717,220","57,430","22,346","9,693","203,261",86,"1,058","5,077","7,335","59,197","71,021","43,741","10,815","4,364","2,231","2,319","15,532","150,167","202,288",136,517,"5,239,149","2,636","393,637","25,495,423","1,802,993","1,835,198","20,058,714","1,798,518","199,560","194,283","5,276,944","356,944","23,092","60,835,081","16,807","284,097","42,830,900","35,243,987","68,117,259","137,904,987","18,680","13,858","12,562,855","162,355","66,467,867","136,627","521,648"
MINNESOTA,"1,751,394","342,658","337,284","1,669,015","506,794","2,222",N/A,430,N/A,"104,895",N/A,N/A,"22,428","2,182","2,717",N/A,"117,007","1,449","10,727",N/A,"12,022","16,299",N/A,877,"8,184",698,354,N/A,"1,288",N/A,"3,258","115,476",150,N/A,"4,810","5,907",483,N/A,921,"1,379",N/A,448,"644,722","26,085","276,923","281,280","2,123","2,836","6,719","7,639","394,046","412,275","200,677","225,103","217,462","287,473","217,550","287,768","601,354","24,259",514,549,N/A,153,N/A,"12,063","35,515","11,147",957,"8,872",N/A,N/A,"1,741","1,639","231,175","165,140","1,772","1,647",N/A,"2,753","31,772","2,196","1,556","4,782","42,142","4,466",337,"22,193","3,065","32,629","239,128","2,503","1,972",147,592,"1,426","157,652","8,766",11,5,5,0,9,342,372,"149,073","26,248,498","18,442,585","559,302","110,220,415","30,099,230","89,063,097","127,959,824","16,657,820","79,205","21,615","5,124","154,659",170,555,"1,994","2,254","13,278","30,990","56,785","24,933","20,540","1,090",756,"14,796","110,906","154,287",365,"2,965","2,451,400",792,"127,478","13,273,648","1,554,035","846,570","9,128,314","1,744,729","173,426","170,852","2,573,975","262,656","9,553","32,905,947","11,114","165,832","29,548,954","19,850,136","37,953,943","78,479,213","12,253","7,319","6,554,424","77,234","35,484,825","66,889","317,037"
MISSISSIPPI,"1,551,270","318,948","316,114","1,529,042","349,177",845,N/A,N/A,N/A,N/A,160,N/A,"1,264",N/A,N/A,N/A,"1,926",365,N/A,N/A,798,N/A,90,N/A,N/A,740,N/A,N/A,N/A,N/A,83,303,N/A,N/A,196,414,N/A,N/A,N/A,N/A,N/A,N/A,"776,106",300,"124,987","127,638","454,246","453,384","455,329","454,741","9,659","9,849","302,232","311,835","2,599","5,026","2,636","5,345","767,183",228,"188,069","190,854",N/A,206,N/A,N/A,345,N/A,N/A,246,N/A,N/A,481,469,"119,826","2,163","167,061",549,N/A,240,"1,067",113,"35,432",606,806,"314,617","313,312",760,9,133,"133,969","11,846","92,529","105,293",141,373,"2,521",183,"50,405","57,194",107,146,"2,459","18,368","128,679","211,299","18,240,736","7,594,428","114,857","37,150,340","9,556,805","42,657,222","90,743,658","3,917,256","46,340","16,748","13,505","220,803",83,499,"6,242","35,529","85,934","39,469","31,380","10,331","8,099",823,463,"2,972","57,613","92,124",859,"2,461","314,013","1,049","122,339","1,476,855","121,163","253,157","1,088,114","14,421","21,692","21,118","574,538","40,431","1,726","7,035,534","4,772","35,807","8,671,109","4,498,156","13,077,469","9,560,685","5,395","1,569","1,167,020","26,418","7,471,886","23,643","310,963"
MISSOURI,"3,106,665","654,333","646,872","3,012,952","856,684","4,345",N/A,N/A,162,530,N/A,N/A,"31,832",902,812,N/A,"109,282","3,288",N/A,N/A,"15,666","1,510",N/A,364,"1,476",734,330,148,"1,613",N/A,"6,819","5,692",N/A,123,"3,878","6,672",N/A,N/A,172,"1,668",N/A,383,"1,475,593","6,912","515,363","519,944","80,028","81,206","80,089","81,733","261,716","262,478","1,072,940","1,131,934","96,210","119,565","96,262","120,117","1,414,693","7,195","27,539","28,228",N/A,442,N/A,"1,059","7,558","3,453",864,"4,458",144,N/A,53,24,"571,731","52,885","37,949",363,N/A,"1,666","16,755","1,363","89,203","7,202","19,944","36,495","36,390","9,126",521,"4,705","659,570","37,744","31,497","14,819",23,6,"74,681","4,208","1,425",831,37,52,707,"1,901","4,953","275,634","33,997,873","22,900,043","695,471","148,508,490","28,602,680","160,540,004","161,344,610","9,803,610","68,735","54,242","30,399","284,886",119,"1,469","6,333","11,286","56,931","78,933","78,941","29,014","18,117","1,794","5,136","31,040","157,322","279,933",594,"3,268","6,041,960","4,510","756,172","41,396,905","3,339,156","1,164,351","29,323,853","7,569,545","214,988","210,666","4,321,807","385,493","23,683","53,921,296","18,754","249,889","26,757,573","36,748,766","70,040,656","116,341,586","20,659","13,900","14,569,606","134,975","60,719,428","106,782","593,528"
MONTANA,"243,329","55,889","52,125","206,054","101,931","2,199","2,427",N/A,N/A,"3,354",N/A,N/A,"9,436",N/A,N/A,N/A,"7,162",N/A,"2,103",N/A,"8,077","1,041",N/A,N/A,N/A,"4,424",N/A,N/A,N/A,N/A,N/A,"5,346",N/A,N/A,"2,422",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"102,246","3,049","26,953","28,452",611,912,"6,343","10,703","30,754","40,219","37,226","55,711","19,164","43,209","19,471","47,596","74,016","2,578",149,140,N/A,"1,675",N/A,"3,516","10,310",N/A,N/A,"3,575",N/A,N/A,"2,613","1,937","46,912","30,886",557,"5,219",N/A,"1,347","4,559",720,406,346,"4,264","6,659",152,"6,698",271,"3,764","54,467",423,625,74,560,"2,088","25,049","1,286",3,26,0,0,5,294,328,"12,878","11,844,454","1,736,701","52,661","9,365,530","3,671,900","52,161,833","23,542,227","5,077,340","145,310",603,598,"13,370",886,417,118,118,399,563,"5,613",878,"2,718",479,69,"1,185","10,108","13,042","1,289","1,257","100,233",112,"30,392","1,668,487","189,751","221,945","1,178,635","78,156","32,703","30,711","1,991,588","57,076",287,"7,839,261","1,080","40,946","1,631,077","12,530,993","6,455,511","20,328,265","1,152",563,"837,971","10,117","7,969,886","9,718","53,779"
NEBRASKA,"1,066,300","220,947","217,990","1,030,289","301,091",752,N/A,160,N/A,"2,883",N/A,N/A,"11,127",461,885,N/A,"65,506",876,N/A,N/A,"9,757","12,531",N/A,"1,157","1,305",271,156,N/A,922,55,"2,340","24,693",182,N/A,"2,773","8,083",N/A,N/A,231,401,N/A,239,"464,665","8,548","180,708","185,544","2,901","3,368","4,521","5,253","158,111","167,774","261,671","291,853","77,405","99,712","77,420","99,927","424,288","8,429",853,928,N/A,190,N/A,"1,039","8,010","16,138",272,"3,893",59,N/A,720,654,"179,160","53,679","2,010",723,N/A,634,"16,747",790,"3,311","1,406","11,911","1,369",633,"4,320",881,"13,491","204,728","2,164","2,001",262,564,242,"51,852","2,415",36,14,4,1,17,257,329,"114,537","29,911,779","18,432,595","486,606","91,054,120","24,940,450","145,349,587","124,670,856","7,399,160","76,840","33,175","11,585","121,525",246,530,"1,342","1,635","5,243","17,979","46,109","17,855","22,416","1,128","1,153","22,501","51,654","121,196","2,364","6,052","676,278",776,"144,704","6,935,399","555,750","248,760","5,838,018","292,871","102,198","100,856","1,341,452","143,990","2,626","10,749,706","5,414","71,982","6,359,075","15,822,336","23,201,553","26,599,163","5,942","2,657","2,325,038","24,461","11,570,688","21,059","213,972"
NEVADA,"42,335","11,190","10,472","37,438","17,710","1,296",228,N/A,N/A,N/A,N/A,N/A,"1,425",N/A,N/A,N/A,"1,179",303,N/A,N/A,"1,167",339,N/A,N/A,N/A,798,N/A,N/A,N/A,N/A,344,278,178,N/A,247,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"18,081",258,"4,545","4,796",52,82,"2,645","4,285","5,335","6,378","6,232","8,879","2,520","6,061","2,571","7,522","14,161",104,10,8,N/A,"1,279",N/A,222,810,N/A,N/A,N/A,N/A,N/A,901,777,"6,803","3,049",37,"1,707",N/A,426,826,195,81,52,641,"3,871",29,"1,725",13,243,"8,786",69,50,16,197,"1,405","3,612",147,1,11,1,0,0,160,173,"2,063","2,565,647","572,946","13,276","2,340,090","888,560","12,169,565","5,185,167","1,386,650","109,740",86,151,"2,184","1,175",60,76,99,231,217,407,174,331,125,17,143,"1,489","2,011",327,262,"5,431",20,"2,877","68,457","16,454","11,728","39,469",806,826,780,"46,062","1,644",18,"408,424",228,"1,473","121,968","336,683","446,412","567,721",247,39,"37,560",601,"416,732",563,"10,960"
NEW HAMPSHIRE,"411,588","97,902","96,534","394,378","130,987",947,N/A,N/A,N/A,295,N/A,N/A,"13,547",N/A,N/A,N/A,"2,006",211,321,N/A,"5,100",N/A,N/A,500,N/A,"1,118",N/A,N/A,N/A,N/A,N/A,"2,032",N/A,N/A,"2,019",722,N/A,N/A,N/A,322,N/A,N/A,"160,866","8,895","46,292","46,332",335,327,349,448,"40,561","39,655","121,725","120,889","43,574","44,387","43,594","44,513","162,615","9,189",77,95,N/A,N/A,N/A,"44,420","14,547",N/A,N/A,N/A,N/A,N/A,10,5,"61,241","26,649",160,99,N/A,"4,553","5,541","1,436","2,085","1,755","17,126",109,70,"8,371",148,811,"93,984","1,895",183,29,7,1,"11,795","2,233",0,2,0,0,1,7,10,"28,795","3,609,864","1,076,879","35,499","34,625,600","5,163,090","10,554,646","15,919,078","2,304,520","9,005",546,"1,637","29,324",123,369,"1,703","1,927","4,765","7,123","7,430","3,298","2,035",689,106,568,"25,768","29,314",164,510,"6,584,156","1,651","331,501","6,356,131","481,504","717,116","4,801,718","355,793","66,349","64,512","1,836,470","118,709","21,921","20,704,590","4,671","100,930","10,108,063","14,411,744","25,919,073","50,490,781","5,127","2,193","2,290,210","70,419","27,620,247","46,847","86,635"
NEW JERSEY,"1,883,669","415,222","408,993","1,819,831","555,608","41,865",0,0,0,"2,296",0,0,"94,844","14,913","10,261",0,"119,598","5,543",367,0,"45,428","3,899",0,"1,854","1,816","1,389",0,813,"1,195",636,"6,570","7,337",0,266,"14,211","19,745",478,0,"2,034","8,653",0,409,"717,022","25,402","250,802","247,591","36,099","33,745","36,135","35,217","282,297","273,997","416,543","409,430","206,934","223,116","207,146","224,738","734,763","29,435","9,111","10,474",0,"1,344",0,"1,118","6,014","1,063","1,197","14,728",0,0,82,26,"270,879","132,994","17,658","1,227",0,"13,662","24,828","4,327","13,511","3,520","59,307","10,320","9,882","32,989","1,550","11,234","328,497","7,655","17,343","3,897",39,16,"102,373","7,198",104,67,19,0,35,245,470,"34,027","2,840,966","1,977,042","93,361","69,230,080","9,330,030","17,612,620","35,052,609","6,720,030","7,525","4,952","5,232","34,650",82,771,"2,770","4,044","7,632","8,882","7,855","1,862",651,842,207,961,"21,986","34,180",73,110,"14,281,265","8,042","1,344,235","42,654,076","3,165,268","1,892,699","31,374,717","6,221,392","360,946","351,077","9,868,906","611,749","51,661","94,463,105","15,481","502,824","42,539,846","76,227,514","135,371,296","248,685,426","16,438","16,283","19,688,946","241,582","110,088,605","181,879","321,032"
NEW YORK,"7,268,894","1,634,523","1,608,170","6,922,931","2,184,965","182,248",N/A,N/A,N/A,"12,601",N/A,N/A,"425,553","37,168","9,414",N/A,"480,026","20,008","4,048",N/A,"135,685","8,746",N/A,"9,696","19,794","9,532",N/A,"4,241","7,304","1,915","13,678","42,708",N/A,N/A,"33,862","165,610","10,549",N/A,"2,918","37,347",N/A,"2,539","2,651,815","118,268","942,521","919,728","52,614","46,618","55,349","56,664","1,229,283","1,186,562","1,433,744","1,417,769","935,738","953,785","937,460","962,965","2,716,654","138,639","11,515","13,961","2,195","6,880",N/A,"27,199","90,336","16,347","1,787","78,491",N/A,N/A,"1,180",952,"1,051,690","553,934","26,858","6,913",N/A,"50,601","86,138","13,680","29,188","18,162","258,423","12,327","9,180","145,736","7,631","52,292","1,292,142","23,441","26,216","3,433",983,614,"451,454","30,604",72,61,13,4,78,557,785,"223,836","22,648,109","15,599,986","551,174","336,959,960","56,006,000","125,583,715","181,841,420","27,102,130","47,620","29,828","24,242","226,720",100,"2,971","13,789","15,782","35,123","63,789","63,846","21,335","8,728","3,806","2,241","13,419","152,399","225,935",248,"1,109","68,623,708","13,189","2,201,510","221,886,271","29,284,380","7,069,457","125,978,936","59,553,498","1,143,792","1,120,854","22,938,117","2,175,727","230,181","338,030,434","78,658","1,651,210","175,204,215","216,970,426","385,789,387","873,246,192","88,754","74,480","82,075,648","849,056","408,855,652","605,686","1,035,180"
NORTH CAROLINA,"1,893,810","370,072","367,565","1,871,311","417,578",201,N/A,N/A,N/A,N/A,57,N/A,371,N/A,N/A,N/A,"1,191",95,N/A,N/A,904,N/A,45,N/A,N/A,311,N/A,N/A,N/A,N/A,77,68,N/A,N/A,320,253,N/A,N/A,N/A,N/A,N/A,111,"935,883",257,"242,423","247,912","320,845","303,624","323,685","306,522","4,204","4,194","625,562","625,249","1,682","2,712","1,698","2,794","953,435",190,"128,186","132,569",N/A,44,N/A,N/A,444,N/A,N/A,N/A,N/A,N/A,"1,256","1,033","225,287","1,289","98,691",935,N/A,41,609,45,"175,325",320,262,"210,344","208,132",298,8,63,"232,478","54,334","59,597","67,481",477,681,"1,398",68,"26,892","10,331",121,86,"4,230","13,204","54,864","217,744","22,749,356","8,327,106","141,956","52,700,080","9,072,600","30,106,173","79,200,748","5,444,950","48,580","46,200","9,585","224,637",101,"1,202","11,323","20,659","59,913","55,028","44,052","17,012","11,224",936,"1,508","11,224","100,320","169,773",949,"3,275","2,394,417","10,377","996,248","9,118,637","222,439","369,933","8,414,187","112,078","53,072","51,667","1,405,117","94,920","15,644","10,477,765","7,226","76,504","8,135,807","11,156,157","28,531,456","28,680,474","8,473","3,001","2,434,621","70,570","13,868,430","44,549","360,491"
NORTH DAKOTA,"319,146","64,690","63,360","305,338","95,217",N/A,N/A,N/A,N/A,"30,206",N/A,N/A,"2,670","1,327",N/A,N/A,"11,546",N/A,N/A,N/A,"2,909","3,953","1,054",N/A,N/A,"3,486",N/A,N/A,N/A,N/A,N/A,"8,419",N/A,N/A,"1,800","14,979",N/A,N/A,N/A,N/A,N/A,N/A,"110,987","9,910","44,660","46,793",113,173,"3,617","3,817","63,086","70,225","28,505","37,306","46,445","66,145","46,585","66,506","95,068","8,830",48,49,N/A,N/A,N/A,"3,162","25,004",N/A,"1,445","1,131",N/A,N/A,"1,287","1,212","36,216","42,484",93,"1,398",N/A,697,"7,541",648,279,784,"8,432","3,224",31,"4,888",818,"9,732","37,306",373,92,19,428,"1,126","30,043","1,506",8,3,0,1,5,"1,317","1,334","43,550","15,542,640","9,644,520","173,352","25,428,430","14,055,560","42,430,491","53,964,104","9,207,220","70,195","3,266",588,"45,332",343,154,253,384,555,716,"18,471","2,526","15,813",495,211,"6,889","32,549","43,998","1,346","5,114","57,433",37,"4,751","302,492","70,153","38,730","182,670","10,939","5,616","5,432","183,588","9,183",193,"1,160,288","1,130","5,396","424,263","987,165","1,634,964","2,350,098","1,252",168,"141,432","2,398","1,222,472","2,168","63,319"
