FLORIDA,"752,619","46,705","171,422","219,080","126,287","533,539","402,255","107,031","421,511","44,818","171,842","394,166","358,453","214,195","564,722","72,075","152,394","243,917","80,319",323,547,605,N/A,"4,183",728,146,N/A,291,744,N/A,303,"2,442",886,N/A,N/A,"1,069","4,538",116,N/A,N/A,279,N/A,N/A,N/A,"1,076","2,464",158,293,296,387,61,N/A,"2,681","1,896",730,94,N/A,36,301,110,"1,399",152,N/A,"443,634","99,203","4,240","3,423","17,445","89,659",225,"5,959",783,"7,411","33,842","15,680","232,545","211,089","308,669","161,362","147,307",316,"10,637","373,967","20,145","3,292","298,543",N/A,151,"1,547",N/A,"8,887",N/A,295,"2,917",N/A,N/A,N/A,219,"32,155","233,744","78,321","8,282","2,282","63,486",N/A,N/A,N/A,"59,296","21,127","7,025","100,507","56,467","6,304","1,449","36,278","41,211","128,659","17,017","29,886","5,189","1,439","23,219","77,816","14,871","3,390","59,503","442,107","686,246","13,342","7,298","1,058","27,043","2,892","32,507","89,534","1,286,836","12,198","4,232","16,414,031","76,465","280,741","1,275","7,322",70,"5,950","2,017","6,806",287,"4,286,551","35,399","34,080","50,016","10,574,462","7,712,549","8,385,242","847,485","2,446,183","6,175,973","36,141,894","54,861","1,215","14,721",371,670,"1,956","2,589","8,178","9,999","17,169","5,019","3,758",307,"165,818"
GEORGIA,"2,609,121","165,268","553,264","538,650","376,052","2,070,471","1,840,279","346,382","1,869,949","170,861","651,346","1,305,019","1,304,102","620,616","1,885,111","274,519","589,736","925,865","315,217",85,"3,224",527,N/A,87,289,169,N/A,376,99,N/A,145,"3,029",941,N/A,230,"1,655",544,N/A,N/A,N/A,221,89,N/A,146,"2,919",240,50,"2,070",297,153,92,102,"3,697",N/A,470,161,N/A,39,193,N/A,760,158,34,"1,431,802","337,267","4,157","3,632","8,513","266,814",233,"4,023",625,"1,846","15,072","12,440","724,488","707,314","1,176,987","580,263","596,724",332,"2,115","1,391,058","13,232","2,019","1,023,970",N/A,70,711,N/A,N/A,N/A,112,"1,650",N/A,N/A,N/A,349,"14,656","846,195","302,698","4,264",675,"282,070",N/A,N/A,N/A,"227,732","73,703","19,931","386,744","226,356","3,604",513,"156,258","159,012","480,378","91,901","141,541","30,085",376,"111,037","389,775","80,203",875,"308,639","7,118,372","11,322,999","190,980","15,698",296,"82,634","9,860","88,768","239,622","4,931,295","221,929","105,504","17,653,921","248,350","779,122","1,419","106,738",75,"84,167","7,164","75,223","3,089","14,851,292","98,628","168,083","291,027","162,547,837","3,254,868","10,614,601","4,056,907","3,716,204","42,405,019","226,595,436","58,725",385,"122,559","1,521","3,950","11,274","16,436","42,275","68,510","117,432","20,929","8,602",98,"530,631"
IDAHO,"325,594","18,560","73,669","69,898","22,107","255,696","139,665","10,003","151,769","17,875","68,337","185,546","140,048","110,863","249,018","28,482","60,384","96,819","31,902",N/A,743,"1,282",N/A,"1,045","4,985","1,319",N/A,N/A,N/A,N/A,"2,566","5,049","1,842",261,202,"1,782","2,067",N/A,N/A,N/A,333,722,196,N/A,"2,939",494,"2,221",652,"1,145","3,876","1,208",N/A,"7,036",N/A,"1,023",465,N/A,518,"1,781","2,680","6,154",216,"1,039","319,221","58,978","14,100","8,547","25,844",328,"3,066","12,817","2,478","6,215","40,427","35,120","181,237","137,984",651,398,253,"5,722","7,455","203,599","40,075","4,334","203,925",N/A,796,"4,565",N/A,N/A,N/A,"2,254","4,983",652,396,N/A,"1,560","39,619",578,"43,191","15,499","1,047",45,N/A,N/A,N/A,"29,727","13,104","4,096","49,579","35,427","13,039",798,33,"19,852","66,779",532,"3,416",353,"2,036",16,"5,453",707,"2,742",37,"383,812","567,057","3,188",343,"5,312","21,514","2,229","24,940","196,807","2,268,114","34,631","1,639","13,627,913","126,814","270,234",450,62,345,"2,781",611,807,131,"4,446,313","27,169","24,694","30,807","2,292,087","1,084,051","2,591,199","12,099,963","263,875","16,026,676","34,357,851","83,354","5,708",405,256,921,"3,347","2,519","11,891","5,820","4,048",941,875,189,"71,830"
ILLINOIS,"5,638,591","342,268","1,264,717","3,476,929","2,666,333","2,161,662","2,155,217","2,616,368","2,205,182","319,838","1,183,061","2,911,674","2,726,917","1,743,182","4,493,734","432,853","953,808","1,615,914","520,955","4,306","149,016","20,752",N/A,N/A,"115,422","8,660","5,143",N/A,N/A,N/A,"32,913","319,182","10,030","14,402","39,857","93,451","72,160",N/A,N/A,N/A,"7,966","4,091","12,966","11,860","160,879","41,371","26,572","72,882","15,754","94,830","6,434",N/A,"489,502",N/A,"9,856","104,101",N/A,"8,529","11,331","11,551","44,758","6,216",N/A,"5,526,962","689,200","304,029","103,289","604,524","39,983","2,157","317,339","43,482","174,581","1,202,560","491,692","2,852,386","2,674,576","109,049","56,909","52,140","2,580","112,619","2,600,555","1,232,155","69,122","3,229,772",N/A,"7,440","37,793",N/A,N/A,N/A,"17,368","60,333",N/A,N/A,"9,399","163,020","1,168,559","92,928","525,750","365,683","48,275","14,020",N/A,N/A,N/A,"482,944","147,328","40,006","837,719","463,609","321,953","40,448","11,636","354,775","1,025,053","12,936","79,433","18,863","55,907","4,349","168,294","40,486","117,751","9,713","12,586,664","14,177,411","104,379",789,"20,411","123,907","37,807","107,300","1,765,992","15,033,192","1,691,792","43,551","65,008,033","428,467","558,463","2,386",618,"12,747","91,014","5,043","32,120","23,665","17,787,063","145,107","217,053","251,872","10,216,511","5,414,594","16,300,654","40,560,220","2,255,393","297,523,098","372,270,470","56,043","33,394","1,425",203,"1,842","19,440","38,315","80,539","57,917","33,322","10,258","9,191",845,"1,006,848"
INDIANA,"2,700,876","157,636","654,891","1,143,835","876,294","1,557,041","1,640,168","862,689","1,653,773","154,109","567,313","1,383,295","1,317,581","822,434","2,160,405","210,576","466,144","777,889","255,568",709,"9,599","3,419",N/A,N/A,"5,081","2,765",N/A,808,"2,274",N/A,N/A,"62,177","1,370","2,131","14,370","11,266","6,911",N/A,N/A,N/A,"2,388","1,498","2,005","4,058","24,556","1,875",N/A,"4,370","2,691","4,824","3,005",N/A,"126,438",N/A,"1,964","5,093",N/A,766,"1,429",692,"8,297","2,886","1,217","2,639,961","596,119","75,304","41,081","88,927","20,651",352,"42,533","13,320","18,354","159,322","139,543","1,351,792","1,288,169","60,320","31,044","29,276",595,"16,806","2,130,088","211,008","14,720","1,953,626",N/A,789,"4,995",N/A,N/A,N/A,900,"9,780",N/A,N/A,"2,298","11,830","155,596","50,650","404,722","47,480","4,932","8,931",N/A,N/A,N/A,"238,918","78,044","24,313","411,266","357,792","41,596","3,977","7,832","172,348","513,623","3,481","33,583","19,594","10,602","3,312","66,213","40,955","18,200","6,959","5,644,804","6,877,429","64,687",472,"8,160","139,869","33,077","115,424","993,141","10,943,297","563,318","45,573","37,817,116","343,151","483,469","2,297",318,"1,491","62,878","3,582","10,636","4,896","13,938,925","148,501","204,951","215,485","10,390,746","4,617,092","11,454,036","24,883,461","966,331","151,898,146","204,209,812","36,045","9,729",805,142,949,"8,026","18,081","57,261","67,221","40,161","11,695","11,508",441,"631,554"
IOWA,"2,224,771","136,957","512,515","680,054","567,267","1,544,717","1,664,586","572,386","1,659,467","133,436","492,970","1,148,171","1,076,600","663,672","1,760,286","182,252","404,829","675,222","222,577",N/A,"6,310","5,162",N/A,N/A,"26,763","3,675","1,079",N/A,N/A,N/A,"21,924","98,758","3,356","11,337","1,178","17,756","5,846",N/A,N/A,N/A,"1,618","2,434","11,498",686,"45,116","1,482","30,392","3,084","5,583","28,859","3,671",N/A,"169,966",N/A,"3,051","17,003",N/A,928,"4,692","17,814","17,977","1,771","2,903","2,209,191","333,621","127,213","50,200","146,880","5,443",315,"90,573","6,654","20,275","273,484","236,640","1,139,621","1,069,570","14,973","8,120","6,853",607,"32,116","1,303,526","395,541","29,378","1,478,157",N/A,944,"10,652",N/A,N/A,N/A,"17,961","16,784",N/A,N/A,929,"15,967","269,246","12,380","276,283","120,286","5,930","2,268",N/A,N/A,N/A,"209,118","78,195","24,578","367,005","250,825","109,250","4,864","2,026","157,887","469,778","2,189","14,204","5,675","7,779",626,"29,889","11,541","16,894","1,272","11,674,987","13,225,546","82,115",136,"34,252","98,615","26,539","106,464","1,942,594","17,432,235","1,269,791","20,935","44,993,925","383,977","490,805","1,926",63,"14,505","67,547","3,657","43,394","14,129","20,214,337","133,003","167,856","217,044","5,527,870","5,617,769","12,021,408","59,360,225","1,933,711","230,205,315","314,666,298","55,586","48,987",201,214,"2,430","25,861","40,304","80,121","38,712","15,678","6,037","7,295",392,"498,943"
KANSAS,"1,690,949","104,843","395,771","493,790","355,211","1,197,159","1,115,284","330,903","1,139,592","100,947","374,099","885,912","805,037","508,529","1,321,562","141,057","309,366","515,156","168,309",N/A,"15,311","3,589",N/A,N/A,"13,309","2,853",N/A,N/A,N/A,N/A,"1,294","34,506","1,410",906,"1,078","8,100","3,517","8,415",N/A,N/A,"2,656","1,615","1,052",792,"16,151","1,871","1,371","19,611","3,564","15,911","3,039",N/A,"57,861",N/A,"1,679","9,466",N/A,"1,576","2,364","2,635","10,202","1,894","1,659","1,634,352","333,443","52,810","29,724","74,248","17,588",716,"39,145","6,173","12,247","135,190","122,199","856,437","777,915","54,030","27,964","26,066","2,567","18,887","1,207,057","169,906","16,683","1,143,301",N/A,"1,087","6,053",N/A,N/A,N/A,"2,759","11,256",N/A,N/A,"1,703","12,094","131,673","44,542","238,837","56,697","4,474","8,855",N/A,N/A,N/A,"160,299","68,222","22,684","272,789","210,929","50,519","3,433","7,495","112,490","363,695","2,094","14,716","4,647","7,497","2,380","28,968","9,472","13,787","5,341","10,120,412","13,280,926","65,398","1,098","20,862","89,148","33,100","78,008","1,109,338","19,348,793","595,745","36,933","32,473,063","434,862","1,263,691","1,335",572,"4,845","59,981","5,069","13,784","9,612","28,840,182","111,108","150,346","177,841","3,751,100","1,591,177","6,808,653","32,033,954","1,565,264","169,109,449","214,859,597","81,774","25,804","1,691","3,360","10,475","34,696","26,590","57,789","26,151","10,738","3,601","4,221",220,"385,672"
KENTUCKY,"2,289,905","139,290","494,788","555,442","483,233","1,734,463","1,663,941","467,668","1,679,506","147,239","539,434","1,161,709","1,128,196","603,454","1,722,644","216,275","469,180","755,709","252,905",100,"3,222",641,73,N/A,190,"1,653",423,N/A,N/A,N/A,N/A,"19,349",273,140,725,"5,913","1,316",N/A,N/A,N/A,645,222,153,89,"15,021",794,N/A,"2,107",578,104,"1,394",N/A,"46,291",N/A,331,495,N/A,39,238,40,"2,201",825,261,"2,027,951","464,524","29,256","13,441","20,440","75,694",99,"13,225",815,"2,754","40,053","48,181","1,030,033","997,918","261,656","131,492","130,164",298,"5,893","1,863,194","76,523","3,646","1,472,827",N/A,98,939,N/A,N/A,N/A,78,"2,617",N/A,N/A,73,"1,032","39,571","210,028","406,263","14,091",720,"48,039",N/A,N/A,N/A,"213,527","79,381","25,206","356,608","309,958","12,269",603,"33,761","143,081","461,195","36,156","87,516","60,147","1,382","25,958","208,084","146,797","3,300","57,900","3,093,019","4,411,112","87,860","5,929","1,667","162,736","21,500","148,832","464,838","11,086,744","153,785","69,176","16,836,522","174,708","315,260",993,"5,761",262,"81,837","2,559","12,701","3,424","17,462,755","170,332","245,499","259,185","50,291,984","5,019,231","11,850,994","10,306,344","765,903","60,738,651","138,973,107","40,181","1,956","11,730",444,"2,181","9,324","17,315","50,134","65,778","58,537","33,380","21,777",315,"469,669"
LOUISIANA,"1,656,388","103,312","344,144","496,516","380,997","1,159,872","1,000,628","366,288","1,015,337","106,200","403,303","835,275","821,113","414,919","1,213,576","172,563","366,354","575,866","193,791",N/A,"1,805",455,N/A,712,344,420,N/A,949,196,N/A,294,"8,918",237,N/A,397,"3,753","20,233",996,N/A,N/A,"5,302",N/A,N/A,230,"8,820","18,963",N/A,"1,050",375,154,242,N/A,"20,057",N/A,"1,016",500,N/A,97,287,125,"1,399","5,928",N/A,"941,086","179,778","21,060","12,644","26,519","174,211",707,"10,024","1,166","9,151","51,782","44,328","480,460","460,626","713,874","353,824","360,050","1,428","10,162","776,587","68,389","6,178","636,646",N/A,250,909,192,221,N/A,239,"2,056",N/A,N/A,292,"1,596","50,333","525,450","184,303","17,265","2,563","161,969",N/A,N/A,N/A,"121,130","37,910","10,365","200,145","126,106","12,028","1,299","60,654","79,015","248,420","100,293","118,716","29,026","5,211","84,176","352,179","85,359","12,085","254,148","1,995,812","2,687,001","66,607","10,725","1,449","40,815","4,399","48,590","134,122","2,865,762","73,521","48,710","29,902,294","414,442","986,357",950,"44,077",943,"21,587","2,049","14,486","1,362","6,766,123","52,989","63,236","120,546","41,911,612","1,201,257","6,282,904","2,433,101","720,285","24,786,984","77,336,143","45,409","2,431","54,879","1,018","1,548","3,761","4,645","13,681","20,248","46,389","22,241","6,671",344,"331,220"
MAINE,"742,371","39,130","177,960","381,443","339,564","360,928","354,902","337,390","357,076","38,712","142,430","377,052","365,319","235,727","603,893","52,767","117,355","195,197","64,588",N/A,"4,752","2,389",N/A,111,"2,203",N/A,N/A,744,721,81,580,"1,281",579,N/A,157,"7,890","3,468",N/A,N/A,99,288,204,N/A,65,"11,855",956,288,"2,338","1,049","1,478",N/A,N/A,"1,211",N/A,432,341,N/A,"26,551","16,949",715,"2,442",94,130,"739,995","159,769","15,784","10,838","48,464",476,396,"14,994","1,490","23,672","110,133","61,500","375,766","364,229","1,363",700,663,"1,013","6,993","494,907","73,455","8,308","496,554",N/A,"35,013","40,905",N/A,N/A,N/A,929,"5,645",831,N/A,N/A,831,"105,336","1,166","74,927","35,202","6,885",183,N/A,N/A,N/A,"59,651","20,937","6,471","104,674","67,677","31,124","5,578",166,"45,023","132,082","2,907","13,070","5,222","7,676",55,"24,554","9,824","14,394",93,"84,853","224,136","2,563",25,"4,631","51,798","1,105","55,349","147,714","2,222,452","6,530",289,"5,375,570","53,352","156,901",999,3,274,"2,286",497,"1,733",44,"5,915,822","56,454","55,014","60,016","5,986,978","2,448,240","12,377,717","15,115,821","287,989","3,100,902","39,317,647","29,895","4,973",29,129,461,"2,640","5,653","16,633","17,895","9,492","3,539","3,456",118,"159,437"
MARYLAND,"1,295,346","76,071","274,824","658,192","593,133","637,154","594,911","591,206","596,838","76,547","282,223","644,225","651,121","367,908","1,023,950","106,263","235,868","388,486","129,605",220,"27,532","1,955",N/A,N/A,421,452,N/A,N/A,N/A,N/A,363,"36,652",463,203,"2,089","9,701","6,969",N/A,N/A,N/A,550,583,107,641,"18,434","3,596",144,"18,506","2,085",209,167,100,"66,676",N/A,943,"6,775",N/A,55,225,88,"3,230",322,634,"1,062,639","203,284","36,366","15,938","47,973","63,963",384,"24,256","3,278","13,573","104,174","61,517","529,072","533,567","232,250","114,749","117,501",457,"8,327","766,627","130,321","6,866","742,096",N/A,110,"1,283",N/A,N/A,N/A,237,"5,197",N/A,N/A,N/A,"8,251","100,951","180,454","150,708","34,699","5,210","45,233",N/A,N/A,N/A,"111,049","30,348","7,431","189,245","125,551","27,774","3,936","31,968","78,196","227,024","9,056","31,238","8,620","5,037","17,484","73,397","18,952","12,047","42,289","1,342,016","1,944,531","14,416","3,950","1,522","28,047","2,399","31,120","132,811","1,883,482","84,458","10,118","24,468,741","129,269","207,291",988,"2,335",284,"11,797","1,156","2,938",204,"2,905,318","33,519","40,669","48,923","5,101,935","2,805,526","7,996,105","6,011,749","96,104","21,908,730","43,920,149","9,941","1,882","6,372",83,506,"3,027","5,043","11,457","9,946","8,629","5,107","4,977",148,"253,805"
MASSACHUSETTS,"3,366,416","189,935","734,013","3,125,367","2,569,494","241,049","235,852","2,567,098","238,248","171,635","646,530","1,655,248","1,711,168","1,021,669","2,742,684","234,494","519,454","881,024","284,960",N/A,"117,260","28,411",N/A,N/A,"39,560",N/A,N/A,"12,546","3,592","25,445","5,432","30,554","11,413","1,592","1,996","222,862","85,056",N/A,N/A,"1,751","5,916","1,513",N/A,N/A,"315,425","42,607","2,170","56,962","14,602","25,149",N/A,N/A,"34,142",N/A,"5,580","17,313",N/A,"111,952","61,275","1,706","45,220","2,026",N/A,"3,324,926","334,346","166,905","51,579","453,601","12,591","2,647","189,126","30,016","212,033","1,051,050","323,627","1,633,487","1,691,439","38,055","18,748","19,307","3,435","116,271","1,103,429","846,820","22,426","1,687,135",N/A,"134,659","160,972",N/A,N/A,N/A,"3,403","92,465","10,744",N/A,"1,745","35,455","1,020,594","31,718","168,704","297,757","47,596","5,223",N/A,"11,128",N/A,"269,200","77,989","27,611","482,429","158,385","277,139","41,941","4,806","213,229","588,029","12,133","61,909","3,872","56,504","1,186","141,541","9,163","129,412","2,584","82,674","201,924","2,979",109,"7,109","24,857","1,370","30,705","144,241","931,621","13,181",214,"36,745,990","150,206","330,914","1,863",11,795,"2,173",607,"2,115",43,"2,343,103","32,075","28,431","36,917","7,062,178","3,785,589","8,184,213","11,280,989","17,995","1,617,131","31,948,095","8,039","8,362",124,93,319,"1,178","2,147","5,703","7,981","8,890","4,956","4,817",833,"511,926"
MICHIGAN,"2,810,173","163,475","657,418","1,327,044","966,826","1,483,129","1,454,156","952,323","1,468,659","157,388","579,343","1,454,534","1,355,639","870,876","2,236,252","217,544","476,024","796,887","258,480",N/A,"37,978","9,952",N/A,N/A,"26,374","2,780","1,909",N/A,N/A,N/A,"7,638","131,583","1,195","33,471","11,597","20,434","16,860",N/A,N/A,N/A,"2,418",786,"39,585","2,427","36,867","7,303","6,778","19,264","6,328","25,624","2,142",N/A,"209,819",N/A,"2,494","16,889",N/A,"30,484","67,249","6,055","33,330","2,682",N/A,"2,785,247","337,651","150,877","71,517","302,177","6,266","2,388","167,304","26,235","76,550","595,524","353,563","1,441,281","1,343,966","17,115","9,007","8,108","7,811","98,493","1,224,841","611,319","32,088","1,635,903",N/A,"28,083","143,074",N/A,N/A,N/A,"6,313","42,724","31,144",N/A,"5,683","31,034","579,803","14,557","232,193","217,606","22,400","2,297",N/A,N/A,N/A,"246,721","85,724","22,308","431,707","211,882","197,182","19,433","2,053","184,986","539,739","4,678","38,703","9,398","28,034",397,"74,800","17,846","54,113",826,"2,472,810","3,380,616","32,689",785,"52,865","118,660","21,305","151,005","699,060","10,142,159","179,098","20,378","22,981,178","217,109","452,504","1,961",152,"4,928","27,609","1,812","9,629",870,"15,107,494","172,310","147,790","206,960","14,550,250","12,599,720","16,201,328","36,040,087","12,069,046","70,544,250","162,004,681","57,480","58,224",946,165,607,"4,717","12,426","50,622","73,748","49,890","7,719","6,679",387,"618,222"
MINNESOTA,"2,075,708","131,656","416,452","850,294","613,595","1,225,414","1,137,799","598,100","1,153,294","127,497","473,555","1,108,511","967,197","642,669","1,628,635","175,220","389,622","648,775","214,402","2,008","17,541","4,373",N/A,N/A,"122,427","2,992",N/A,N/A,N/A,N/A,"105,302","109,627","1,660","3,542","5,582","15,859","9,668",N/A,N/A,N/A,"1,460",N/A,"3,326","2,419","38,364","2,975","126,549","11,207","3,768","118,083","3,122",N/A,"195,537",N/A,"6,464","29,200",N/A,"13,442","14,900","15,430","9,746","1,396","1,484","2,059,227","135,494","163,838","39,289","298,282","3,390","2,376","179,187","26,222","58,132","543,010","273,676","1,099,425","959,802","7,084","4,183","2,901","9,397","76,512","575,081","667,460","34,741","1,081,512",N/A,"11,062","29,856",N/A,N/A,N/A,"16,137","12,136","26,637",N/A,"1,557","37,120","533,915","6,366","135,742","236,744","14,344",649,N/A,N/A,N/A,"205,058","76,337","21,252","346,172","120,518","211,063","12,340",584,"141,114","443,761","3,356","23,603","2,489","19,947",123,"49,336","5,838","40,627",215,"5,204,787","6,593,204","32,811",194,"69,483","52,427","22,611","99,493","920,359","14,153,505","321,173","18,471","20,909,251","285,241","413,734","1,222",97,"11,268","21,446","2,648","7,918","3,774","20,668,885","122,104","74,710","156,137","7,000,732","1,307,377","11,044,391","26,724,801","6,510,025","140,864,148","193,451,474","80,858","81,134",293,300,"3,359","24,864","27,972","55,424","26,571","12,028","2,770","2,555",294,"380,809"
MISSISSIPPI,"1,797,114","112,629","384,724","207,311","129,665","1,589,803","1,421,605","120,035","1,431,235","120,743","453,286","905,760","891,354","426,953","1,293,180","191,519","411,433","644,805","219,914",32,916,181,N/A,79,292,82,N/A,476,79,N/A,91,"1,665",117,34,56,747,"2,137",72,N/A,N/A,289,25,N/A,N/A,"1,493","1,166",32,556,176,178,42,N/A,"2,612",N/A,155,205,129,N/A,N/A,51,505,287,N/A,"786,111","181,441","3,075","2,990","5,235","233,701",511,"2,445",257,"1,233","9,389","10,336","402,056","384,055","1,009,487","502,796","506,691","1,516","1,721","757,233","9,153","1,300","555,176",435,N/A,N/A,N/A,N/A,37,119,768,88,N/A,N/A,417,"9,046","727,851","169,426","2,987",607,"238,101",N/A,N/A,N/A,"171,989","67,871","23,101","297,100","142,696","2,475",267,"151,581","125,111","388,072","65,116","107,843","11,270",593,"95,702","290,235","28,699","1,364","259,438","4,624,797","6,254,548","181,491","25,026",412,"66,628","9,591","82,475","171,674","4,215,447","149,685","103,148","12,802,628","168,066","586,511",825,"139,605",314,"41,572","5,769","68,755","3,819","11,716,474","92,066","108,909","274,382","104,998,939","1,686,923","9,483,576","3,363,647","917,764","26,864,772","147,315,621","46,362",736,"164,737",780,"2,061","6,983","10,132","30,172","44,645","112,666","55,571","11,132",240,"376,420"
MISSOURI,"3,293,335","203,975","749,812","1,398,817","1,143,431","1,894,518","1,963,234","1,128,104","1,978,561","197,220","725,386","1,687,813","1,605,522","973,062","2,594,600","268,612","592,803","993,998","324,191","1,522","21,401","3,651",N/A,N/A,"5,654","6,141",N/A,"1,084","1,000",N/A,N/A,"88,224","2,790",988,"11,531","23,290","12,984","1,412",N/A,N/A,"2,792","1,219",N/A,"2,685","45,554","6,919",N/A,"11,709","3,038","4,937","4,941",N/A,"172,678",N/A,"2,553","9,526",N/A,484,"2,061","1,147","11,107","3,175","1,448","3,134,932","630,878","111,491","55,707","121,404","52,921",661,"65,612","10,117","25,835","228,896","206,174","1,606,556","1,528,376","157,452","80,489","76,963",951,"30,618","2,387,835","312,027","19,840","2,237,775",N/A,779,"7,182",N/A,N/A,N/A,"1,729","13,751",N/A,N/A,"1,000","16,219","223,578","132,385","489,274","72,288","7,697","23,465",N/A,N/A,N/A,"297,116","109,004","33,018","504,844","418,100","62,654","6,214","17,811","207,728","646,866","10,846","51,284","30,217","10,848","10,068","111,116","65,242","22,631","23,062","6,489,931","8,772,162","82,958","2,109","12,556","177,620","39,478","152,807","1,206,021","17,694,543","469,822","46,744","40,361,980","396,712","629,845","2,001","1,516","1,833","79,609","3,200","24,461","8,553","25,189,241","192,285","259,111","277,244","15,506,692","8,872,688","13,305,829","33,845,094","1,153,007","147,980,414","220,663,724","68,727","14,467","3,666",544,"3,427","19,812","32,109","80,020","74,178","47,398","10,740","8,561",455,"677,196"
MONTANA,"376,053","20,042","86,602","133,420","89,476","242,633","153,853","84,554","158,775","17,065","66,793","226,872","149,181","155,017","303,551","26,978","56,664","93,771","29,686",N/A,"2,228","3,373",N/A,N/A,"6,410",988,692,N/A,N/A,N/A,"7,169","8,669","1,905","1,054","1,486","9,469","6,592",N/A,N/A,N/A,639,884,707,601,"12,549","1,253","4,859","1,071","1,653","3,865",568,N/A,"11,610",N/A,"1,751","3,983",N/A,"1,943","4,043","1,302","5,710",N/A,693,"360,580","59,657","20,340","9,423","59,313",851,"5,433","27,635","6,749","16,937","91,644","38,203","217,620","142,960","1,834","1,058",776,"13,639","12,196","162,127","68,606","7,992","201,669",N/A,"2,874","10,627",N/A,N/A,N/A,"1,943","8,980","4,111","1,451",N/A,"8,349","89,456","1,633","27,619","23,923","2,627",166,N/A,N/A,N/A,"26,815","10,517","3,282","46,879","23,055","20,581","1,998",138,"20,064","60,678","1,505","8,812",394,"5,885",75,"14,457",736,"8,445",114,"387,646","1,474,711","2,344","1,167","6,213","15,985","1,840","21,525","196,512","2,894,823","28,821",952,"26,293,008","357,840","1,429,990",505,26,547,"1,771",551,790,51,"10,640,902","23,365","18,165","26,214","1,375,119","695,681","2,227,736","12,344,606","820,076","12,251,345","29,714,563","146,201","6,853","1,196","1,999","2,353","6,773","1,566","10,552","1,260",956,252,229,274,"82,811"
NEBRASKA,"1,192,214","76,930","265,549","310,852","261,853","881,362","804,447","252,702","813,598","73,654","272,366","627,782","564,432","353,626","924,032","101,502","223,284","373,868","121,782",N/A,"13,020","2,241",N/A,N/A,"23,219","2,150",819,N/A,N/A,N/A,"2,750","57,301","3,459",872,"1,453","8,124","3,799",N/A,N/A,N/A,639,824,"1,081",580,"17,190",913,"2,989","10,316","2,317","26,599","2,140",N/A,"94,249",N/A,"1,393","29,251",N/A,823,"2,899","13,957","7,808",593,"1,053","1,180,293","168,559","62,404","23,607","94,345","3,225","1,486","57,270","9,924","12,347","175,865","127,683","621,042","559,251","7,689","4,259","3,430","4,232","19,912","642,075","234,670","14,804","741,487",N/A,674,"6,597",N/A,N/A,N/A,"13,673","8,006",N/A,N/A,491,"24,361","172,497","6,725","132,454","84,554","4,668",819,N/A,N/A,N/A,"115,547","45,661","14,229","201,329","119,323","76,807","3,974",720,"85,782","261,219","1,482","8,545","2,044","5,886",231,"18,009","4,278","12,264",482,"8,356,437","10,551,655","49,441",369,"26,524","52,357","21,028","58,222","1,084,249","15,463,311","699,041","24,771","30,056,713","562,829","1,094,812",987,92,"9,053","40,296","2,900","10,701","11,069","26,975,554","79,250","93,509","129,678","1,976,484","2,237,509","5,931,738","31,729,691","583,558","153,666,652","196,125,632","76,808","35,707",462,"3,867","13,128","26,490","20,743","43,916","12,618","4,558","1,931","2,298",129,"258,967"
NEVADA,"81,875","3,889","23,677","13,367","4,500","68,508","37,835","7,195","35,140","2,831","11,656","52,551","29,324","40,026","69,822","4,476","9,412","16,132","4,936",N/A,135,469,N/A,778,708,468,N/A,N/A,N/A,305,254,"1,916","1,051",N/A,N/A,"1,702","2,831",727,149,N/A,653,168,N/A,N/A,"2,706",888,107,40,369,293,254,N/A,"2,114",N/A,372,147,N/A,129,461,393,"1,439",201,145,"74,276","15,219","5,676","2,970","12,767",229,"3,165","5,606","1,282","4,479","17,999","8,631","47,892","26,384",513,263,250,"7,086","2,634","35,326","12,320","1,400","45,559",N/A,272,"1,572",N/A,N/A,N/A,616,"1,793",174,N/A,N/A,822,"17,787",469,"5,228","2,927",249,32,N/A,N/A,64,"4,442","1,724",584,"7,833","4,514","2,600",191,27,"3,391","10,141",718,"2,399",95,968,15,"4,702",187,"1,344",26,"55,458","158,195",333,152,698,"1,325",114,"2,061","21,732","386,132","3,969",96,"13,908,493","310,527","1,524,130",181,8,133,192,39,191,7,"1,032,432","2,175","1,661","2,689","46,100","102,811","661,803","4,185,071","3,988","923,763","5,923,536","109,821",867,161,344,248,366,174,555,411,320,105,79,87,"23,044"
