IOWA,"1,194,020","255,802","290,717","240,769","193,165","201,531","568,103","625,917",N/A,N/A,N/A,"6,766","17,907",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"73,435",N/A,"2,775","18,595","3,937","28,322",N/A,"5,248",N/A,N/A,N/A,N/A,N/A,"40,124","4,488","1,443","66,162","3,130",N/A,"1,188,207",N/A,N/A,N/A,N/A,"428,620","360,971","379,438","397,672","416,139","204,692","989,328",48,3,"5,762",N/A,N/A,"65,391","126,285",N/A,"79,143",N/A,N/A,N/A,N/A,N/A,N/A,"64,053",N/A,N/A,N/A,N/A,N/A,"2,044","1,636","14,782","19,825",32,38,71,75,635,673,"2,457","3,401","20,692","306,353","293,353","13,000","160,269","145,421",346,315,"24,115","45,671","24,979","4,197",0,"116,292","82,987,133","6,181","34,041","41,372","30,142",321,38,"25,781,223","521,404","9,396,467","2,524,793","3,620,533","392,662,441","20,509,582","9,377,878","114,386,441","1,075,169","244,963","1,200,468","717,639","8,827,720","603,696","3,052,931","5,169,765","3,731,929","3,775,706","302,515,418","46,534,322","27,682,096","6,566","25,032","23,395",951,686,"22,420,183","6,893,292",N/A,"57,280",216,N/A,N/A,N/A,N/A,"64,890",375,N/A,N/A,"5,730,352","431,709","1,446","2,763",N/A,N/A,"10,445",188,N/A,N/A,N/A,N/A,N/A,N/A,"33,925",187,"15,750",113,"50,690",N/A,82,"17,075",N/A,N/A,"142,655",982,N/A,N/A,N/A,N/A,352
KANSAS,"364,399","99,069","105,671","95,002","53,041","55,669","162,175","202,224",N/A,448,N/A,N/A,"5,324",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"19,287",N/A,503,"7,182","1,328","5,542",N/A,"1,531",N/A,N/A,N/A,N/A,N/A,"10,940",300,270,"12,775","1,274",N/A,"346,377",N/A,N/A,N/A,N/A,"63,321","73,465","77,828","82,848","87,211","48,392","316,007",914,0,"17,108",N/A,N/A,"35,558","38,205",N/A,N/A,N/A,N/A,N/A,"29,775",N/A,N/A,"30,953",N/A,N/A,N/A,N/A,N/A,"1,311",908,"5,994","6,175",342,314,449,497,"2,772","2,839","1,099","1,491","4,101","63,183","61,431","1,752","31,568","29,223","1,011","1,116","16,369","24,550","20,449","4,857",0,"38,202","23,173,185","5,478","13,744","8,722","5,346",42,13,"4,156,386","156,910","1,971,003","635,419","3,050,457","90,327,040","4,053,312","2,519,452","27,630,651","158,046","129,013","368,947","188,891","2,673,992","809,608","1,160,138","704,246","3,736,901","1,112,075","92,125,861","11,775,833","6,112,163","1,477","6,844","6,599",118,127,"4,319,060","2,377,511",N/A,"14,605",37,N/A,N/A,N/A,N/A,"22,810",94,N/A,N/A,"1,722,700","102,085",301,530,N/A,N/A,"2,200",24,N/A,N/A,N/A,N/A,"3,280",14,"8,350",43,"4,550",35,"18,540",N/A,N/A,N/A,N/A,N/A,"23,525",166,N/A,N/A,N/A,N/A,92
KENTUCKY,"1,321,011","282,305","289,471","239,483","224,048","230,491","655,336","665,675",N/A,146,N/A,N/A,"1,082",N/A,N/A,N/A,N/A,"44,121",N/A,"49,952",N/A,N/A,N/A,N/A,N/A,"4,520","1,147",128,N/A,"1,019",N/A,N/A,N/A,N/A,325,"21,642",270,20,"30,318","2,057",N/A,"1,098,692",N/A,N/A,N/A,N/A,"1,081,081","126,799","130,183","139,336","142,720","63,398","1,257,613",108,1,"222,210",N/A,N/A,N/A,"19,733","12,877",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"11,660",N/A,N/A,N/A,N/A,N/A,"18,724","18,036","43,826","62,725","12,891","12,067","12,157","12,769","37,889","43,277","26,014","31,752","7,231","181,225","180,063","1,162","91,225","82,278","3,520","4,182","249,567","332,176","324,945","7,045",145,"118,422","66,287,343","16,292","38,939","29,731","25,490",616,164,"24,121,861","1,683,972","8,103,850","9,134,658","1,421,598","311,238,916","8,572,896","10,709,382","87,477,374","1,231,385","527,329","574,994","601,321","5,318,575","1,842,870","1,307,833","2,167,872","7,173,644","7,893,360","409,544,294","54,625,809","29,497,535","5,390","30,636","27,687","1,159","1,790","29,277,809","9,444,824",N/A,"72,550",130,N/A,N/A,N/A,N/A,"100,750",306,N/A,N/A,"9,801,465","876,439","2,694","2,967",N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,"15,800",38,N/A,N/A,"141,585",490,"288,936","3,000",N/A,N/A,N/A,N/A,"244,918",978,"1,650",7,N/A,N/A,"1,004"
LOUISIANA,"726,915","159,001","174,187","136,753","113,594","112,520","364,750","362,165",N/A,435,N/A,N/A,714,N/A,N/A,N/A,N/A,"30,033",N/A,N/A,"10,838",N/A,N/A,994,N/A,"2,925",873,434,"1,130",814,N/A,N/A,N/A,N/A,N/A,"17,068",N/A,12,"18,933","12,341",N/A,"362,065",N/A,N/A,N/A,"20,446","501,864","113,486","118,017","127,480","132,011","61,827","665,088",569,71,"364,210",N/A,"15,969",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"31,628",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"4,710","4,926","12,048","15,540","16,978","16,375","15,873","19,718","76,612","79,437","6,395","7,130","7,385","51,259","50,688",571,"20,542","19,641","5,467","5,609","257,184","276,158","268,773","3,016",685,"28,481","15,929,188","7,493","8,854","3,888","3,753",650,142,"817,831","64,416","2,045,640","4,003,170","977,007","68,215,421","7,159,333","11,042,789","52,006,622","142,129","176,969","92,596","323,124","6,490,028","2,100,999","4,109,999","279,030","1,326,635","26,739,072","253,371,890","24,161,905","12,412,023","2,557","30,071","23,637","4,210","2,224","18,313,974","4,593,470",N/A,"62,525",103,N/A,N/A,N/A,N/A,"14,100",37,N/A,N/A,"4,048,525","213,955",599,638,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"17,100",36,"4,650",9,N/A,N/A,"56,140",N/A,N/A,N/A,N/A,N/A,"52,990",213,"1,650",3,"2,200",5,227
MAINE,"626,915","153,160","169,821","118,940","86,355","89,233","313,812","313,103",N/A,N/A,N/A,N/A,"26,788",N/A,N/A,N/A,N/A,N/A,"1,264",N/A,N/A,473,N/A,N/A,102,"3,929",N/A,149,N/A,998,N/A,72,N/A,N/A,48,"15,745",N/A,0,508,137,62,"624,809",N/A,N/A,N/A,N/A,"550,629","73,858","81,128","84,381","91,651","48,881","578,034",499,1,"1,606",N/A,N/A,N/A,N/A,N/A,"1,450",N/A,N/A,"9,753",N/A,N/A,"11,139",N/A,N/A,N/A,N/A,N/A,N/A,"1,247","1,186","6,516","6,775",13,3,17,14,69,57,"1,368","1,782","11,066","155,140","152,106","3,034","80,630","74,314",109,77,"13,486","19,052","7,986","3,604",232,"59,804","23,357,129","6,979","22,889","19,781","6,299",20,0,"4,939,071","450,988","2,917,793","2,224,740","695,525","102,961,951","4,809,113","2,903,292","33,470,044","874,569","266,397","1,531,741","348,156","5,348,645","1,350,305","320,199","3,683,141","274,153","8,282,571","204,253,780","79,497,521","49,379,757","5,550","49,180","34,310","13,448","1,422","39,796,190","14,282,205",28,"17,822",32,N/A,N/A,N/A,N/A,N/A,N/A,"3,175",N/A,"5,196,852","376,038","1,102","1,326","23,910",84,N/A,N/A,N/A,N/A,N/A,N/A,"8,975",25,"83,985",231,"4,922",44,"117,189",N/A,N/A,N/A,N/A,N/A,"82,530",327,N/A,N/A,N/A,N/A,480
MARYLAND,"780,894","169,845","184,742","144,695","121,522","122,932","395,910","384,984",N/A,266,N/A,789,644,N/A,N/A,N/A,N/A,"20,237",N/A,N/A,N/A,N/A,"22,846",N/A,N/A,"5,849",297,118,N/A,"2,432",N/A,N/A,N/A,N/A,N/A,"23,630",236,77,"47,045",649,N/A,"605,497","6,850",N/A,N/A,N/A,"629,882","159,872","164,960","176,274","181,362","83,412","697,482",4,2,"175,391","3,211",N/A,N/A,N/A,N/A,"3,890",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"3,022","3,077","13,344","19,422","7,143","6,502","7,075","8,278","27,123","32,582","3,653","4,274","8,592","105,435","103,930","1,505","51,668","46,093","3,808","3,866","114,100","135,499","126,907","1,150",164,"27,000","18,433,698","1,764","4,825","7,026","11,894",163,14,"4,621,418","63,098","2,914,007","1,435,988","162,584","170,369,684","5,268,676","8,560,367","35,343,927","1,319,405","1,039,782","613,209","643,750","5,667,854","816,264","1,542,218","3,309,372","1,565,779","14,149,323","423,834,918","76,593,613","46,897,032","5,812","44,860","34,061","8,278","2,521","36,438,729","12,682,817",N/A,"62,280",103,"19,980",47,N/A,N/A,"32,415",77,N/A,N/A,"12,038,650","499,770","1,389","1,420",N/A,N/A,"12,100",36,N/A,N/A,N/A,N/A,"61,480",153,N/A,N/A,N/A,N/A,"20,730",N/A,N/A,N/A,N/A,N/A,"231,530",771,"40,915",88,N/A,N/A,97
MASSACHUSETTS,"1,457,351","312,770","398,157","298,767","187,180","184,640","753,572","703,779",N/A,N/A,N/A,N/A,"70,055",N/A,"1,814",N/A,N/A,N/A,"22,180",N/A,N/A,N/A,N/A,N/A,N/A,"34,673",491,"1,688",N/A,"9,003",N/A,735,N/A,N/A,N/A,"216,120",480,80,"13,072","1,629",N/A,"1,443,156",N/A,"17,313",N/A,N/A,"903,289","590,352","606,727","609,836","626,211","353,319","1,104,032",151,97,"13,947",N/A,N/A,N/A,N/A,N/A,"24,628",N/A,N/A,"47,773",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"55,571",N/A,"3,013","4,394","30,920","52,890",29,30,76,147,822,"1,044","2,144","2,215","89,830","287,405","270,369","17,036","143,779","141,755",941,907,"74,935","97,742","7,912","1,129",45,"26,500","17,049,228","2,532","8,381","8,727","5,643",40,3,"4,324,658","79,378","1,736,221","706,714","287,348","116,432,784","5,000,879","5,821,032","32,192,378","939,854","1,980,231","1,616,818","2,132,148","22,041,182","4,527,244","653,500","16,860,438","707,123","40,233,534","999,999,744","553,912,568","334,413,982","13,212","279,380","179,032","86,229","14,119","231,677,862","118,051,886",N/A,"130,415",196,N/A,N/A,N/A,N/A,N/A,N/A,N/A,180,"24,488,285","882,317","1,764","1,848","35,627",97,N/A,N/A,"98,306",N/A,N/A,N/A,"46,245",107,"269,314",500,"9,675",31,"139,035",N/A,N/A,N/A,N/A,N/A,"117,325",297,N/A,N/A,N/A,N/A,286
MICHIGAN,"1,184,059","274,459","315,937","252,821","176,724","181,806","566,314","617,745",N/A,N/A,N/A,"1,179","89,590",N/A,N/A,N/A,N/A,N/A,"14,445",N/A,N/A,N/A,"28,507",N/A,952,"35,609","2,116","3,922",N/A,"8,552",N/A,N/A,N/A,N/A,N/A,"42,013","12,559",26,"64,143","3,121",N/A,"1,167,282",N/A,N/A,N/A,N/A,"507,268","416,336","444,958","459,537","488,159","268,010","916,049","4,926",2,"11,849",N/A,N/A,N/A,"62,207",N/A,"231,509",N/A,N/A,N/A,N/A,N/A,N/A,"12,140",N/A,N/A,N/A,N/A,N/A,"2,973","2,125","17,543","17,986",170,199,169,161,"1,015",941,"3,294","4,728","30,580","264,217","239,865","24,352","136,607","125,754",769,714,"34,613","53,127","22,547","6,763",134,"98,786","49,809,869","13,170","38,795","27,687","12,175",57,5,"11,711,624","338,008","5,096,939","4,080,146","842,057","398,240,578","13,711,979","8,421,161","81,508,623","3,447,985","352,658","2,559,682","728,204","5,412,957","396,352","1,565,163","3,451,442","1,275,479","3,064,724","272,242,917","118,394,676","68,142,515","9,455","63,694","58,347","2,941","2,406","71,712,283","21,205,355",N/A,"62,991",167,N/A,N/A,N/A,N/A,"48,925",187,N/A,N/A,"9,133,816","456,226","1,415","2,239",N/A,N/A,"4,225",69,N/A,N/A,N/A,N/A,"26,750",100,"38,320",156,N/A,N/A,"74,100",N/A,N/A,N/A,N/A,N/A,"140,290",864,"23,150",96,N/A,N/A,366
MINNESOTA,"439,706","75,274","114,739","94,238","70,008","72,657","204,407","235,299",N/A,"2,647",N/A,"2,166","16,698",N/A,N/A,N/A,"24,048",N/A,N/A,N/A,N/A,N/A,"11,966",N/A,"1,910","6,614","2,162","56,927",N/A,"2,194",N/A,N/A,N/A,N/A,N/A,"21,746",N/A,38,"41,364","1,743",N/A,"438,257",N/A,N/A,N/A,N/A,"126,491","265,689","273,860","277,345","285,516","160,697","279,009",690,0,759,N/A,N/A,"10,979","12,651",N/A,"39,507",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1,014",975,"8,041","10,109",2,4,11,4,44,37,"1,680","2,122","18,855","96,793","83,732","13,061","50,158","46,528",35,40,"12,747","24,413","5,558","4,030",176,"46,500","20,118,841","7,948","18,099","11,078","5,039",128,2,"3,076,650","174,046","2,322,102","1,336,299","2,825,427","97,847,442","6,721,120","4,459,201","33,446,400","15,818","115,234","311,528","228,912","2,588,302","451,056","1,070,944","1,066,302","472,694","1,966,103","84,135,332","23,110,700","13,842,902","2,270","11,290","10,892",259,139,"11,993,729","4,052,837",N/A,"42,370",154,N/A,N/A,N/A,N/A,"16,956",76,N/A,N/A,"2,401,750","158,266",582,877,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,"14,595",64,"11,400",57,N/A,N/A,"12,435","3,875",N/A,N/A,N/A,N/A,"26,890",225,"23,325",135,N/A,N/A,94
MISSISSIPPI,"827,922","169,737","174,845","149,698","137,587","141,412","414,501","413,421",N/A,N/A,N/A,N/A,375,N/A,N/A,125,N/A,"33,551",N/A,"31,804","35,956",N/A,N/A,N/A,193,"1,113",266,"1,048",N/A,434,N/A,N/A,N/A,N/A,147,"3,359",N/A,0,"2,960",630,N/A,"382,896",N/A,N/A,N/A,"59,520","564,142","14,967","15,861","17,862","18,756","11,191","816,731",809,16,"444,201",N/A,"28,260",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"5,447","4,749","9,357","13,746","24,076","22,606","23,216","26,867","80,810","87,327","6,555","8,174",827,"39,141","39,085",56,"17,139","16,264","2,768","2,970","291,718","313,310","312,483","11,003",0,"68,023","29,940,238","8,981","26,048","11,967","8,938",853,233,"4,090,818","505,298","4,209,146","7,959,384","952,583","81,716,576","4,456,633","10,326,794","73,137,953","71,018","61,735","39,975","209,195","3,544,836","1,118,059","2,299,699","127,078","656,585","142,600","177,278,890","8,154,758","4,364,206","1,731","5,941","5,500",191,250,"4,501,714","1,547,428",N/A,"8,250",27,N/A,N/A,N/A,N/A,"71,100",262,N/A,N/A,"2,360,800","485,398","1,800","1,829",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"8,650",33,300,2,"7,325",30,"174,970",N/A,N/A,N/A,N/A,N/A,"208,203",787,"2,450",10,N/A,N/A,665
MISSOURI,"1,721,295","380,235","408,206","352,998","283,487","294,316","824,948","896,347",N/A,"1,493",N/A,"3,517","8,448",N/A,N/A,N/A,N/A,"61,306",N/A,"70,212",N/A,N/A,N/A,N/A,N/A,"15,838","6,597","2,599",N/A,"3,283",N/A,N/A,N/A,N/A,N/A,"54,983","1,167",37,"113,618","6,293",N/A,"1,603,146",N/A,N/A,N/A,N/A,"874,006","416,909","428,770","453,264","465,125","222,267","1,499,028",75,3,"118,071",N/A,N/A,"72,623","76,062",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"102,861",N/A,N/A,N/A,"14,755","12,731","34,780","50,124","5,364","5,133","5,355","6,181","18,002","20,587","21,864","27,509","15,584","324,348","317,745","6,603","165,792","149,468","4,557","4,523","146,771","222,411","206,827","10,113",691,"148,328","84,285,273","17,431","55,988","38,595","24,898",514,98,"23,626,784","1,737,606","9,130,615","8,965,229","3,611,376","392,908,047","15,596,426","8,797,487","103,035,759","2,617,463","406,655","793,343","1,284,923","13,908,498","2,778,697","4,402,227","6,727,574","11,813,712","17,224,853","556,129,969","206,213,429","115,533,269","11,871","65,354","55,904","3,884","5,566","80,257,244","31,055,445",N/A,"97,550",184,N/A,N/A,N/A,N/A,"103,350",476,N/A,N/A,"9,709,358","691,520","2,082","3,229",N/A,N/A,"5,800",38,N/A,N/A,N/A,N/A,"20,950",83,N/A,N/A,"68,545",394,"145,360",N/A,N/A,N/A,N/A,N/A,"185,420","1,066","39,550",94,N/A,N/A,805
NEBRASKA,"122,993","36,169","39,080","35,677","16,744","17,779","52,568","70,425",N/A,299,N/A,"1,770","2,623",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"6,964",N/A,"1,127","3,814",593,"2,850",N/A,789,N/A,N/A,N/A,N/A,N/A,"4,978",N/A,2,"10,944",337,N/A,"122,117",N/A,N/A,N/A,N/A,"18,521","44,652","46,392","48,277","50,017","30,748","92,245",87,0,789,N/A,N/A,"9,625","10,714",N/A,"9,199",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"7,588",N/A,N/A,N/A,N/A,317,212,956,"1,169",16,10,15,21,93,50,809,"1,167","1,309","17,956","16,587","1,369","9,437","8,463",30,18,"2,365","4,861","3,552",702,85,"12,301","6,551,185","1,541","5,096","3,379","1,487",11,0,"854,850","36,951","647,031","213,374","1,213,376","30,242,186","1,549,716","882,478","8,604,742","9,932","30,649","36,307","69,340","1,027,327","262,505","753,022","11,800","1,769,484","72,400","54,584,616","5,738,512","2,902,074",670,"2,665","2,558",81,26,"2,169,963","1,429,913",N/A,"2,935",17,N/A,N/A,N/A,N/A,"3,125",24,N/A,N/A,"386,000","32,210",108,181,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"3,500",15,"2,050",10,"1,550",9,"5,400",N/A,N/A,N/A,N/A,N/A,"10,150",50,"2,000",14,N/A,N/A,26
NEVADA,"42,491","18,652","26,920","24,762","2,575","2,762","10,112","32,379",N/A,N/A,N/A,N/A,"2,365","3,146",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1,458",N/A,208,"2,850",247,297,N/A,630,N/A,N/A,N/A,226,N/A,"5,035",N/A,10,"2,181",414,N/A,"38,959",N/A,N/A,"2,390",N/A,"3,356","23,147","24,042","24,222","25,117","18,801","23,690",23,"3,152",357,N/A,N/A,"1,144","1,858",N/A,"3,265",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,10,474,126,0,0,0,0,15,6,15,8,774,"2,893","2,796",97,"1,451","1,433",6,2,727,872,98,114,2,"1,036","1,445,449",138,190,150,242,197,3,"104,471","2,329","92,644","13,415","102,451","1,485,505","163,718","438,350","1,659,713",900,"31,235","36,700","31,134","820,308","298,411","498,062","23,835","987,423","355,776","25,740,973","15,870,539","10,315,984",330,"2,859","2,856",3,0,"5,127,790","2,498,473",0,"3,250",10,N/A,N/A,N/A,N/A,"1,100",5,0,0,"212,000","8,000",19,32,0,0,N/A,N/A,0,N/A,N/A,N/A,"1,100",5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,"2,550",11,N/A,N/A,N/A,N/A,N/A
NEW HAMPSHIRE,"318,300","83,361","91,016","60,684","38,693","40,073","162,660","155,640",14,N/A,N/A,N/A,"12,955",N/A,N/A,N/A,N/A,N/A,"12,837",N/A,N/A,N/A,N/A,N/A,11,"2,706",11,97,N/A,892,N/A,12,N/A,N/A,N/A,"12,190",N/A,107,436,60,N/A,"317,697",N/A,617,N/A,N/A,"242,374","40,820","42,550","42,862","44,592","29,611","288,689",23,0,580,N/A,N/A,N/A,N/A,N/A,"2,499",N/A,N/A,N/A,N/A,N/A,"16,510",N/A,N/A,N/A,N/A,"11,404",N/A,712,700,"3,361","4,225",4,3,10,8,38,32,377,456,"7,934","65,824","64,366","1,458","34,353","31,423",25,23,"7,618","9,926","1,992","1,376",16,"29,642","15,246,545","2,064","7,194","10,107","8,804",75,6,"3,720,243","234,062","2,334,487","1,047,090","224,417","80,589,313","3,459,943","2,319,164","22,473,547","743,552","119,997","1,743,944","252,625","2,900,667","600,000","318,666","1,982,001","744,370","7,590,434","149,065,290","71,038,249","44,577,967","3,342","40,783","25,829","12,775","2,179","36,023,743","13,823,091",21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"4,405",23,"3,303,780","210,090",624,633,"8,812",24,N/A,N/A,"7,830",N/A,N/A,N/A,"7,475",21,"67,951",169,"4,600",19,"51,925",N/A,N/A,N/A,N/A,N/A,"36,351",118,N/A,N/A,N/A,N/A,184
NEW JERSEY,"906,096","194,109","231,862","180,987","130,813","132,049","456,424","449,672",N/A,686,N/A,N/A,"2,474",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"32,947",N/A,509,"27,418","2,061",644,N/A,"5,710",N/A,N/A,N/A,N/A,N/A,"86,784","2,944",397,"54,003","3,130",N/A,"875,407",N/A,"5,448",N/A,N/A,"575,245","321,245","330,900","340,661","350,316","188,943","717,153",16,15,"30,658",N/A,N/A,N/A,N/A,N/A,"74,750",N/A,N/A,N/A,N/A,N/A,"6,068",N/A,N/A,N/A,N/A,N/A,"3,384","2,113","2,309","14,515","21,916",432,443,481,551,"2,881","3,509","2,546","2,987","24,961","158,099","152,009","6,090","79,320","75,428","1,784","1,553","37,057","54,687","29,726","2,993",70,"30,652","21,443,463","3,476","7,376","9,415","7,299",15,8,"6,982,162","144,016","1,976,474","718,335","294,702","257,523,376","7,887,991","8,314,548","42,725,198","1,295,282","2,978,250","352,704","940,974","7,416,724","373,046","2,397,348","4,646,330","6,935,315","12,922,789","624,868,971","169,237,732","103,415,245","6,636","75,552","58,115","11,198","6,239","79,606,719","32,648,409",N/A,"45,400",107,N/A,N/A,"54,800",97,"128,200",251,N/A,N/A,"18,347,150","573,303","1,384","1,402",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"34,800",128,N/A,N/A,N/A,N/A,"63,113",N/A,63,"28,750",N/A,N/A,"196,860",518,"6,750",19,N/A,N/A,168
NEW YORK,"4,382,759","981,587","1,158,901","881,500","617,329","613,659","2,219,530","2,163,229",N/A,"3,928",N/A,N/A,"79,042",N/A,N/A,N/A,N/A,N/A,"36,307",N/A,N/A,N/A,"36,170",N/A,N/A,"117,928","7,916","6,497",N/A,"27,282",N/A,N/A,"4,061",N/A,N/A,"528,806","6,426",90,"317,502","22,302",N/A,"4,330,210",N/A,"38,861",N/A,N/A,"2,987,776","2,043,112","2,106,987","2,161,752","2,225,627","1,138,353","3,244,406",439,29,"52,081",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"32,408",N/A,N/A,N/A,"41,355",N/A,N/A,N/A,N/A,N/A,N/A,"8,138","10,435","73,208","116,744",371,366,585,622,"3,912","4,874","9,127","10,772","168,569","846,796","806,640","40,156","430,731","410,426","2,835","2,753","163,501","239,271","70,702","13,006",72,"216,253","175,882,712","18,145","54,881","73,956","55,948",209,36,"28,225,720","1,621,621","15,627,206","5,679,870","883,734","1,272,857,766","45,997,712","34,451,362","253,526,153","8,347,417","3,432,354","6,689,179","6,500,842","48,279,741","8,449,589","15,102,761","24,727,391","50,679,784","76,719,306","999,999,744","785,194,651","452,065,452","36,206","351,800","267,378","63,795","20,627","366,994,320","142,466,758",N/A,"271,283",455,N/A,N/A,"147,033",304,"349,870",726,N/A,N/A,"66,055,755","2,280,876","5,472","5,625",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"204,290",475,"111,785",268,N/A,N/A,"333,086",N/A,N/A,N/A,N/A,N/A,"606,098","1,745","70,133",190,N/A,N/A,902
NORTH CAROLINA,"1,071,361","214,224","217,813","174,825","177,509","182,421","552,657","518,704",N/A,N/A,N/A,N/A,171,N/A,N/A,31,N/A,"15,425",N/A,"3,505","13,537",N/A,N/A,N/A,N/A,500,80,43,N/A,420,N/A,N/A,N/A,N/A,19,677,N/A,4,904,54,17,"678,470",N/A,N/A,N/A,N/A,"1,028,678","4,328","4,644","6,148","6,464","3,029","1,068,332","1,241",0,"391,650",N/A,"2,052",N/A,N/A,N/A,789,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"15,384","16,527","33,111","62,728","21,313","19,642","21,341","23,464","68,669","76,177","18,407","20,240",117,"65,301","65,282",19,"28,357","25,511","5,491","5,928","339,789","397,690","397,573","6,744",293,"93,565","21,993,967","14,257","35,280","22,167","13,819",889,116,"7,983,132","1,603,513","5,258,742","12,026,894","2,549,774","78,211,083","4,082,111","8,342,856","57,845,940","394,749","48,499","1,089,115","260,759","2,312,368","1,160,413","923,604","228,351","1,732,773","841,218","130,377,722","19,021,327","12,824,693","3,642","13,622","11,339","1,422",861,"8,140,473","2,195,711",N/A,N/A,N/A,"9,300",31,N/A,N/A,"77,155",204,N/A,N/A,"2,487,877","718,310","2,497","2,683",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"22,955",77,N/A,N/A,"16,200",66,"249,765",N/A,28,"11,250",N/A,N/A,"300,045","1,193","23,290",73,N/A,N/A,985
OHIO,"2,665,260","592,350","640,820","501,750","420,505","425,466","1,327,710","1,337,550",N/A,"3,699",N/A,"1,429","12,988",N/A,N/A,N/A,N/A,"72,950",N/A,N/A,N/A,N/A,"149,784",N/A,N/A,"49,500","12,709",316,N/A,"7,819",N/A,N/A,N/A,N/A,N/A,"82,674","2,024","1,572","181,464","12,697",N/A,"2,601,946",N/A,N/A,N/A,N/A,"1,842,313","731,345","764,380","816,780","849,815","372,493","2,292,767",100,1,"63,213",N/A,N/A,N/A,N/A,N/A,"67,594",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"26,230",N/A,N/A,"23,292","8,568","7,491","41,439","68,449","1,274","1,115","1,372","1,398","7,531","8,076","11,372","15,064","39,070","645,639","632,202","13,437","329,367","306,413","5,097","4,747","92,720","173,172","134,102","7,028",184,"195,953","120,300,528","13,794","55,286","71,066","48,072",454,69,"40,498,375","1,371,409","14,469,133","6,883,575","359,712","1,054,465,226","25,692,787","16,480,778","198,256,907","5,843,679","1,289,272","2,719,140","2,235,432","23,475,068","4,675,838","6,501,941","12,297,289","4,237,543","8,272,367","999,999,744","269,713,610","157,131,697","22,773","137,202","119,686","11,575","5,941","141,923,964","49,066,488",N/A,"160,700",295,"88,900",288,N/A,N/A,"293,945",792,N/A,N/A,"25,545,725","2,084,386","6,282","6,486",N/A,N/A,"85,350",370,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"167,625",681,"202,870",N/A,N/A,N/A,N/A,N/A,"714,146","2,161","131,050",477,N/A,N/A,713
OREGON,"90,923","24,608","28,616","23,959","14,365","15,035","37,792","53,131",N/A,N/A,N/A,N/A,"1,187","3,327",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,87,"1,410",160,281,N/A,394,67,N/A,N/A,N/A,N/A,"1,967",N/A,0,"1,875",308,N/A,"86,929",N/A,N/A,N/A,N/A,"37,155","16,156","17,541","19,320","20,705","11,600","79,323",318,"3,330",346,N/A,N/A,"4,722","4,031",N/A,N/A,N/A,N/A,N/A,"7,061",N/A,N/A,"3,451","3,695",N/A,N/A,N/A,N/A,161,109,"1,085","1,096",3,4,4,3,48,28,388,572,"1,424","18,096","17,962",134,"9,574","8,475",20,8,"2,609","4,427","3,003",536,98,"7,587","6,828,675",579,"1,545","1,409","2,994",338,88,"1,365,737","87,376","1,116,290","761,001","511,961","22,352,989","1,293,717","719,875","7,122,790","310,041","105,371","259,220","51,559","580,956","177,653","362,753","40,550","105,903","6,000","31,798,510","6,877,387","3,419,756",969,"2,884","2,753",67,64,"4,376,849","1,120,173",N/A,"2,750",13,N/A,N/A,N/A,N/A,"5,675",20,N/A,N/A,"471,100","39,425",135,220,N/A,N/A,500,10,N/A,N/A,N/A,N/A,"1,800",9,"2,300",8,"4,400",26,"4,750",N/A,N/A,N/A,N/A,N/A,"15,100",97,N/A,N/A,N/A,N/A,28
